Date,Time,Visitor,G_Visitor,Home,G_Home,OT_SO,Attendance,LOG,Notes,Day
2013-11-15,19:30:00,Boston Bruins,2,Ottawa Senators,4,,19538,,,Friday
2013-11-15,19:00:00,Nashville Predators,1,Pittsburgh Penguins,4,,18606,,,Friday
2013-11-15,20:00:00,Philadelphia Flyers,2,Winnipeg Jets,3,SO,15004,,,Friday
2013-11-16,22:00:00,Edmonton Oilers,4,Calgary Flames,2,,19289,,,Saturday
2013-11-16,21:00:00,Florida Panthers,4,Colorado Avalanche,1,,17321,,,Saturday
2013-11-16,19:00:00,New York Rangers,1,Montreal Canadiens,0,,21273,,,Saturday
2013-11-16,19:00:00,Pittsburgh Penguins,1,New Jersey Devils,4,,14205,,,Saturday
2013-11-16,20:00:00,Chicago Blackhawks,2,Nashville Predators,7,,17113,,,Saturday
2013-11-16,19:00:00,Detroit Red Wings,4,New York Islanders,5,SO,15619,,,Saturday
2013-11-16,20:00:00,Tampa Bay Lightning,3,Phoenix Coyotes,6,,12562,,,Saturday
2013-11-16,20:00:00,Carolina Hurricanes,2,St. Louis Blues,4,,17936,,,Saturday
2013-11-16,19:00:00,Buffalo Sabres,2,Toronto Maple Leafs,4,,19447,,,Saturday
2013-11-17,19:00:00,San Jose Sharks,1,Chicago Blackhawks,5,,21434,,,Sunday
2013-11-17,20:00:00,Winnipeg Jets,1,Minnesota Wild,2,,18283,,,Sunday
2013-11-17,19:00:00,Los Angeles Kings,1,New York Rangers,0,,18006,,,Sunday
2013-11-17,13:00:00,Columbus Blue Jackets,4,Ottawa Senators,1,,15535,,,Sunday
2013-11-17,20:00:00,Dallas Stars,2,Vancouver Canucks,1,,18910,,,Sunday
2013-11-17,18:00:00,St. Louis Blues,1,Washington Capitals,4,,18506,,,Sunday
2013-11-18,19:00:00,Boston Bruins,4,Carolina Hurricanes,1,,13919,,,Monday
2013-11-18,19:30:00,Anaheim Ducks,1,Pittsburgh Penguins,3,,18614,,,Monday
2013-11-18,20:00:00,Calgary Flames,5,Winnipeg Jets,4,SO,15004,,,Monday
2013-11-19,19:00:00,St. Louis Blues,4,Buffalo Sabres,1,,17710,,,Tuesday
2013-11-19,21:00:00,Chicago Blackhawks,1,Colorado Avalanche,5,,17348,,,Tuesday
2013-11-19,19:30:00,Nashville Predators,2,Detroit Red Wings,0,,20066,,,Tuesday
2013-11-19,21:30:00,Columbus Blue Jackets,0,Edmonton Oilers,7,,16839,,,Tuesday
2013-11-19,22:30:00,Tampa Bay Lightning,2,Los Angeles Kings,5,,18118,,,Tuesday
2013-11-19,19:30:00,Minnesota Wild,2,Montreal Canadiens,6,,21273,,,Tuesday
2013-11-19,19:30:00,Boston Bruins,2,New York Rangers,1,,18006,,,Tuesday
2013-11-19,19:00:00,Ottawa Senators,2,Philadelphia Flyers,5,,19724,,,Tuesday
2013-11-19,19:00:00,New York Islanders,2,Toronto Maple Leafs,5,,19446,,,Tuesday
2013-11-19,22:00:00,Florida Panthers,3,Vancouver Canucks,2,SO,18910,,,Tuesday
2013-11-20,22:00:00,New Jersey Devils,4,Anaheim Ducks,3,OT,14306,,,Wednesday
2013-11-20,22:00:00,Columbus Blue Jackets,2,Calgary Flames,1,OT,19289,,,Wednesday
2013-11-20,19:30:00,Minnesota Wild,4,Ottawa Senators,3,,16642,,,Wednesday
2013-11-20,20:00:00,Pittsburgh Penguins,4,Washington Capitals,0,,18506,,,Wednesday
2013-11-21,19:00:00,St. Louis Blues,3,Boston Bruins,2,SO,17565,,,Thursday
2013-11-21,20:30:00,New York Rangers,3,Dallas Stars,2,,15127,,,Thursday
2013-11-21,19:30:00,Carolina Hurricanes,3,Detroit Red Wings,4,,20066,,,Thursday
2013-11-21,21:30:00,Florida Panthers,1,Edmonton Oilers,4,,16839,,,Thursday
2013-11-21,22:30:00,New Jersey Devils,2,Los Angeles Kings,1,OT,18118,,,Thursday
2013-11-21,19:00:00,Buffalo Sabres,1,Philadelphia Flyers,4,,19973,,,Thursday
2013-11-21,21:00:00,Colorado Avalanche,4,Phoenix Coyotes,3,OT,12285,,,Thursday
2013-11-21,22:30:00,Tampa Bay Lightning,1,San Jose Sharks,5,,17562,,,Thursday
2013-11-21,19:00:00,Nashville Predators,4,Toronto Maple Leafs,2,,19256,,,Thursday
2013-11-21,20:00:00,Chicago Blackhawks,6,Winnipeg Jets,3,,15004,,,Thursday
2013-11-22,22:00:00,Tampa Bay Lightning,0,Anaheim Ducks,1,OT,16648,,,Friday
2013-11-22,21:00:00,Florida Panthers,3,Calgary Flames,4,SO,19289,,,Friday
2013-11-22,19:00:00,New York Islanders,3,Pittsburgh Penguins,4,,18515,,,Friday
2013-11-22,22:00:00,Columbus Blue Jackets,2,Vancouver Canucks,6,,18910,,,Friday
2013-11-22,19:00:00,Montreal Canadiens,3,Washington Capitals,2,,18506,,,Friday
2013-11-23,13:00:00,Carolina Hurricanes,2,Boston Bruins,3,OT,17565,,,Saturday
2013-11-23,19:00:00,Ottawa Senators,4,Detroit Red Wings,2,,20066,,,Saturday
2013-11-23,22:30:00,Colorado Avalanche,1,Los Angeles Kings,0,OT,18118,,,Saturday
2013-11-23,19:00:00,Pittsburgh Penguins,2,Montreal Canadiens,3,,21273,,,Saturday
2013-11-23,20:00:00,New York Rangers,2,Nashville Predators,0,,17127,,,Saturday
2013-11-23,19:00:00,New York Islanders,2,Philadelphia Flyers,5,,19829,,,Saturday
2013-11-23,20:00:00,Anaheim Ducks,4,Phoenix Coyotes,2,,13490,,,Saturday
2013-11-23,22:30:00,New Jersey Devils,1,San Jose Sharks,2,,17562,,,Saturday
2013-11-23,20:00:00,Dallas Stars,1,St. Louis Blues,6,,18037,,,Saturday
2013-11-23,19:00:00,Washington Capitals,1,Toronto Maple Leafs,2,SO,19473,,,Saturday
2013-11-23,22:00:00,Chicago Blackhawks,2,Vancouver Canucks,1,,18910,,,Saturday
2013-11-23,15:00:00,Minnesota Wild,3,Winnipeg Jets,2,SO,15004,,,Saturday
2013-11-24,17:00:00,Detroit Red Wings,3,Buffalo Sabres,1,,18721,,,Sunday
2013-11-24,17:00:00,Ottawa Senators,1,Carolina Hurricanes,4,,13657,,,Sunday
2013-11-25,19:00:00,Pittsburgh Penguins,3,Boston Bruins,4,OT,17565,,,Monday
2013-11-25,21:30:00,Chicago Blackhawks,5,Edmonton Oilers,1,,16839,,,Monday
2013-11-25,19:30:00,Philadelphia Flyers,1,Florida Panthers,3,,14299,,,Monday
2013-11-25,19:00:00,Winnipeg Jets,3,New Jersey Devils,1,,12253,,,Monday
2013-11-25,20:00:00,Phoenix Coyotes,2,Nashville Predators,4,,15728,,,Monday
2013-11-25,20:00:00,Minnesota Wild,0,St. Louis Blues,3,,15832,,,Monday
2013-11-25,19:30:00,New York Rangers,0,Tampa Bay Lightning,5,,19204,,,Monday
2013-11-25,19:00:00,Columbus Blue Jackets,6,Toronto Maple Leafs,0,,19241,,,Monday
2013-11-25,22:00:00,Los Angeles Kings,3,Vancouver Canucks,2,OT,18910,,,Monday
2013-11-26,20:00:00,Anaheim Ducks,3,Dallas Stars,6,,15792,,,Tuesday
2013-11-27,19:00:00,Montreal Canadiens,3,Buffalo Sabres,1,,18497,,,Wednesday
2013-11-27,19:00:00,Nashville Predators,4,Columbus Blue Jackets,0,,11893,,,Wednesday
2013-11-27,22:00:00,Chicago Blackhawks,3,Calgary Flames,2,,19289,,,Wednesday
2013-11-27,21:00:00,St. Louis Blues,4,Colorado Avalanche,1,,17595,,,Wednesday
2013-11-27,19:30:00,Boston Bruins,1,Detroit Red Wings,6,,20066,,,Wednesday
2013-11-27,19:30:00,New York Rangers,5,Florida Panthers,2,,17268,,,Wednesday
2013-11-27,20:00:00,Phoenix Coyotes,3,Minnesota Wild,1,,18265,,,Wednesday
2013-11-27,19:00:00,Carolina Hurricanes,4,New Jersey Devils,3,,16592,,,Wednesday
2013-11-27,19:00:00,Winnipeg Jets,3,New York Islanders,2,,12008,,,Wednesday
2013-11-27,19:30:00,Toronto Maple Leafs,5,Pittsburgh Penguins,6,SO,18660,,,Wednesday
2013-11-27,22:30:00,Los Angeles Kings,2,San Jose Sharks,3,SO,17562,,,Wednesday
2013-11-27,19:30:00,Philadelphia Flyers,2,Tampa Bay Lightning,4,,18427,,,Wednesday
2013-11-27,19:00:00,Ottawa Senators,6,Washington Capitals,4,,18506,,,Wednesday
2013-11-28,20:00:00,Edmonton Oilers,3,Nashville Predators,0,,16279,,,Thursday
2013-11-28,19:30:00,Vancouver Canucks,5,Ottawa Senators,2,,17931,,,Thursday
2013-11-29,16:00:00,Calgary Flames,2,Anaheim Ducks,5,,17174,,,Friday
2013-11-29,13:00:00,New York Rangers,2,Boston Bruins,3,,17565,,,Friday
2013-11-29,19:30:00,Toronto Maple Leafs,2,Buffalo Sabres,3,OT,19070,,,Friday
2013-11-29,19:00:00,New Jersey Devils,5,Carolina Hurricanes,2,,15034,,,Friday
2013-11-29,19:00:00,Edmonton Oilers,2,Columbus Blue Jackets,4,,14360,,,Friday
2013-11-29,20:30:00,Chicago Blackhawks,2,Dallas Stars,1,SO,18532,,,Friday
2013-11-29,18:00:00,Colorado Avalanche,3,Minnesota Wild,1,,19081,,,Friday
2013-11-29,16:00:00,Detroit Red Wings,5,New York Islanders,0,,14826,,,Friday
2013-11-29,11:30:00,Winnipeg Jets,1,Philadelphia Flyers,2,,19937,,,Friday
2013-11-29,16:00:00,St. Louis Blues,3,San Jose Sharks,6,,17562,,,Friday
2013-11-29,16:00:00,Pittsburgh Penguins,3,Tampa Bay Lightning,0,,19065,,,Friday
2013-11-29,17:00:00,Montreal Canadiens,2,Washington Capitals,3,SO,18506,,,Friday
2013-11-30,19:00:00,Columbus Blue Jackets,1,Boston Bruins,3,,17565,,,Saturday
2013-11-30,21:00:00,Minnesota Wild,2,Colorado Avalanche,3,SO,17857,,,Saturday
2013-11-30,19:00:00,Pittsburgh Penguins,5,Florida Panthers,1,,17583,,,Saturday
2013-11-30,22:00:00,Calgary Flames,2,Los Angeles Kings,1,,18118,,,Saturday
2013-11-30,19:00:00,Toronto Maple Leafs,2,Montreal Canadiens,4,,21273,,,Saturday
2013-11-30,19:00:00,Buffalo Sabres,0,New Jersey Devils,1,OT,15226,,,Saturday
2013-11-30,20:00:00,Philadelphia Flyers,3,Nashville Predators,2,SO,17136,,,Saturday
2013-11-30,19:00:00,Washington Capitals,3,New York Islanders,2,OT,14819,,,Saturday
2013-11-30,14:00:00,Vancouver Canucks,2,New York Rangers,5,,18006,,,Saturday
2013-11-30,20:00:00,Chicago Blackhawks,5,Phoenix Coyotes,2,,17321,,,Saturday
2013-11-30,22:30:00,Anaheim Ducks,3,San Jose Sharks,4,SO,17562,,,Saturday
2013-12-01,13:00:00,Vancouver Canucks,3,Carolina Hurricanes,2,,14916,,,Sunday
2013-12-01,18:00:00,Edmonton Oilers,3,Dallas Stars,2,SO,12673,,,Sunday
2013-12-01,17:30:00,Detroit Red Wings,4,Ottawa Senators,2,,20011,,,Sunday
2013-12-02,22:30:00,St. Louis Blues,2,Los Angeles Kings,3,,18118,,,Monday
2013-12-02,20:00:00,Philadelphia Flyers,0,Minnesota Wild,2,,17676,,,Monday
2013-12-02,19:30:00,New Jersey Devils,2,Montreal Canadiens,3,,21273,,,Monday
2013-12-02,19:00:00,Winnipeg Jets,5,New York Rangers,2,,18006,,,Monday
2013-12-03,22:00:00,Los Angeles Kings,3,Anaheim Ducks,2,SO,17294,,,Tuesday
2013-12-03,19:00:00,Tampa Bay Lightning,0,Columbus Blue Jackets,1,,10223,,,Tuesday
2013-12-03,20:00:00,Dallas Stars,4,Chicago Blackhawks,3,,21411,,,Tuesday
2013-12-03,21:30:00,Phoenix Coyotes,6,Edmonton Oilers,2,,16839,,,Tuesday
2013-12-03,19:30:00,Ottawa Senators,4,Florida Panthers,2,,10074,,,Tuesday
2013-12-03,20:00:00,Vancouver Canucks,3,Nashville Predators,1,,15330,,,Tuesday
2013-12-03,19:00:00,Pittsburgh Penguins,3,New York Islanders,2,OT,13915,,,Tuesday
2013-12-03,19:00:00,San Jose Sharks,4,Toronto Maple Leafs,2,,19360,,,Tuesday
2013-12-03,19:00:00,Carolina Hurricanes,4,Washington Capitals,1,,18506,,,Tuesday
2013-12-04,22:00:00,Phoenix Coyotes,1,Calgary Flames,4,,19289,,,Wednesday
2013-12-04,20:00:00,Philadelphia Flyers,6,Detroit Red Wings,3,,20066,,,Wednesday
2013-12-04,19:00:00,Montreal Canadiens,4,New Jersey Devils,3,SO,12742,,,Wednesday
2013-12-05,19:00:00,New York Rangers,3,Buffalo Sabres,1,,18088,,,Thursday
2013-12-05,21:30:00,Colorado Avalanche,2,Edmonton Oilers,8,,16839,,,Thursday
2013-12-05,19:30:00,Winnipeg Jets,2,Florida Panthers,5,,10966,,,Thursday
2013-12-05,20:00:00,Chicago Blackhawks,3,Minnesota Wild,4,,18852,,,Thursday
2013-12-05,19:30:00,Boston Bruins,1,Montreal Canadiens,2,,21273,,,Thursday
2013-12-05,20:00:00,Carolina Hurricanes,5,Nashville Predators,2,,15768,,,Thursday
2013-12-05,19:00:00,San Jose Sharks,1,Pittsburgh Penguins,5,,18522,,,Thursday
2013-12-05,20:00:00,New York Islanders,1,St. Louis Blues,5,,14152,,,Thursday
2013-12-05,19:30:00,Ottawa Senators,1,Tampa Bay Lightning,3,,16562,,,Thursday
2013-12-05,19:00:00,Dallas Stars,2,Toronto Maple Leafs,3,OT,19164,,,Thursday
2013-12-06,19:00:00,San Jose Sharks,3,Carolina Hurricanes,5,,14553,,,Friday
2013-12-06,19:00:00,Minnesota Wild,0,Columbus Blue Jackets,4,,11319,,,Friday
2013-12-06,21:00:00,Colorado Avalanche,3,Calgary Flames,2,,19289,,,Friday
2013-12-06,20:00:00,Anaheim Ducks,3,Chicago Blackhawks,2,SO,21586,,,Friday
2013-12-06,19:00:00,Detroit Red Wings,3,New Jersey Devils,1,,13223,,,Friday
2013-12-06,22:00:00,Phoenix Coyotes,2,Vancouver Canucks,3,OT,18910,,,Friday
2013-12-07,19:00:00,Pittsburgh Penguins,2,Boston Bruins,3,,17565,,,Saturday
2013-12-07,14:00:00,Philadelphia Flyers,1,Dallas Stars,5,,8567,,,Saturday
2013-12-07,19:00:00,Florida Panthers,2,Detroit Red Wings,1,,20066,,,Saturday
2013-12-07,22:00:00,Calgary Flames,2,Edmonton Oilers,1,OT,16839,,,Saturday
2013-12-07,22:30:00,New York Islanders,0,Los Angeles Kings,3,,18118,,,Saturday
2013-12-07,19:00:00,Buffalo Sabres,2,Montreal Canadiens,3,,21273,,,Saturday
2013-12-07,19:30:00,New Jersey Devils,4,New York Rangers,3,OT,18006,,,Saturday
2013-12-07,19:00:00,Toronto Maple Leafs,4,Ottawa Senators,3,SO,19559,,,Saturday
2013-12-07,20:00:00,Anaheim Ducks,5,St. Louis Blues,2,,17646,,,Saturday
2013-12-07,19:00:00,Winnipeg Jets,2,Tampa Bay Lightning,1,OT,18354,,,Saturday
2013-12-07,19:00:00,Nashville Predators,2,Washington Capitals,5,,18506,,,Saturday
2013-12-08,19:00:00,Florida Panthers,2,Chicago Blackhawks,6,,21119,,,Sunday
2013-12-08,18:00:00,San Jose Sharks,1,Minnesota Wild,3,,18411,,,Sunday
2013-12-08,19:00:00,Washington Capitals,4,New York Rangers,1,,18006,,,Sunday
2013-12-08,19:00:00,Boston Bruins,5,Toronto Maple Leafs,2,,19165,,,Sunday
2013-12-08,20:00:00,Colorado Avalanche,1,Vancouver Canucks,3,,18910,,,Sunday
2013-12-09,22:00:00,New York Islanders,2,Anaheim Ducks,5,,14830,,,Monday
2013-12-09,19:30:00,Philadelphia Flyers,4,Ottawa Senators,5,SO,15786,,,Monday
2013-12-09,19:30:00,Columbus Blue Jackets,1,Pittsburgh Penguins,2,,18520,,,Monday
2013-12-09,22:00:00,Carolina Hurricanes,0,Vancouver Canucks,2,,18910,,,Monday
2013-12-10,19:00:00,Ottawa Senators,1,Buffalo Sabres,2,SO,18594,,,Tuesday
2013-12-10,19:00:00,New Jersey Devils,4,Columbus Blue Jackets,5,,11905,,,Tuesday
2013-12-10,21:30:00,Boston Bruins,2,Calgary Flames,1,,19289,,,Tuesday
2013-12-10,21:00:00,Phoenix Coyotes,3,Colorado Avalanche,1,,14110,,,Tuesday
2013-12-10,20:30:00,Chicago Blackhawks,6,Dallas Stars,2,,12542,,,Tuesday
2013-12-10,21:30:00,Carolina Hurricanes,4,Edmonton Oilers,5,OT,16839,,,Tuesday
2013-12-10,19:30:00,Detroit Red Wings,2,Florida Panthers,3,SO,13358,,,Tuesday
2013-12-10,19:00:00,Los Angeles Kings,6,Montreal Canadiens,0,,21273,,,Tuesday
2013-12-10,19:30:00,Nashville Predators,4,New York Rangers,1,,18006,,,Tuesday
2013-12-10,22:30:00,New York Islanders,3,San Jose Sharks,2,SO,17562,,,Tuesday
2013-12-10,20:00:00,St. Louis Blues,2,Winnipeg Jets,1,,15004,,,Tuesday
2013-12-10,19:00:00,Tampa Bay Lightning,5,Washington Capitals,6,SO,18506,,,Tuesday
2013-12-11,22:30:00,Minnesota Wild,1,Anaheim Ducks,2,,15252,,,Wednesday
2013-12-11,20:00:00,Philadelphia Flyers,2,Chicago Blackhawks,7,,21144,,,Wednesday
2013-12-11,19:30:00,Los Angeles Kings,3,Toronto Maple Leafs,1,,19375,,,Wednesday
2013-12-12,21:00:00,Carolina Hurricanes,1,Calgary Flames,2,OT,19289,,,Thursday
2013-12-12,21:30:00,Boston Bruins,4,Edmonton Oilers,2,,16839,,,Thursday
2013-12-12,20:00:00,Dallas Stars,1,Nashville Predators,3,,16347,,,Thursday
2013-12-12,19:00:00,Columbus Blue Jackets,4,New York Rangers,2,,18006,,,Thursday
2013-12-12,19:30:00,Buffalo Sabres,1,Ottawa Senators,2,,15578,,,Thursday
2013-12-12,19:00:00,Montreal Canadiens,1,Philadelphia Flyers,2,,19748,,,Thursday
2013-12-12,21:00:00,New York Islanders,3,Phoenix Coyotes,6,,10996,,,Thursday
2013-12-12,22:30:00,Minnesota Wild,1,San Jose Sharks,3,,17562,,,Thursday
2013-12-12,20:00:00,Toronto Maple Leafs,3,St. Louis Blues,6,,16073,,,Thursday
2013-12-12,19:30:00,Detroit Red Wings,1,Tampa Bay Lightning,2,SO,19204,,,Thursday
2013-12-12,20:00:00,Colorado Avalanche,4,Winnipeg Jets,3,SO,15004,,,Thursday
2013-12-13,19:30:00,Washington Capitals,2,Florida Panthers,3,SO,15097,,,Friday
2013-12-13,19:00:00,New Jersey Devils,2,Pittsburgh Penguins,3,,18582,,,Friday
2013-12-13,21:00:00,Edmonton Oilers,0,Vancouver Canucks,4,,18910,,,Friday
2013-12-14,14:00:00,Calgary Flames,2,Buffalo Sabres,1,OT,18368,,,Saturday
2013-12-14,19:00:00,St. Louis Blues,4,Columbus Blue Jackets,3,OT,13801,,,Saturday
2013-12-14,21:00:00,Minnesota Wild,2,Colorado Avalanche,1,SO,16188,,,Saturday
2013-12-14,19:00:00,Pittsburgh Penguins,4,Detroit Red Wings,1,,20066,,,Saturday
2013-12-14,19:00:00,Tampa Bay Lightning,0,New Jersey Devils,3,,13832,,,Saturday
2013-12-14,20:00:00,San Jose Sharks,2,Nashville Predators,3,,16243,,,Saturday
2013-12-14,19:00:00,Montreal Canadiens,1,New York Islanders,0,OT,14408,,,Saturday
2013-12-14,14:00:00,Los Angeles Kings,5,Ottawa Senators,2,,17140,,,Saturday
2013-12-14,20:00:00,Carolina Hurricanes,3,Phoenix Coyotes,1,,11697,,,Saturday
2013-12-14,19:00:00,Chicago Blackhawks,3,Toronto Maple Leafs,7,,19603,,,Saturday
2013-12-14,22:00:00,Boston Bruins,2,Vancouver Canucks,6,,18910,,,Saturday
2013-12-14,15:00:00,Dallas Stars,6,Winnipeg Jets,4,,15004,,,Saturday
2013-12-15,20:00:00,Edmonton Oilers,2,Anaheim Ducks,3,,16301,,,Sunday
2013-12-15,19:00:00,Los Angeles Kings,1,Chicago Blackhawks,3,,21426,,,Sunday
2013-12-15,17:00:00,Tampa Bay Lightning,3,Detroit Red Wings,0,,20066,,,Sunday
2013-12-15,18:00:00,Florida Panthers,2,Montreal Canadiens,1,,21273,,,Sunday
2013-12-15,19:00:00,Calgary Flames,3,New York Rangers,4,SO,18006,,,Sunday
2013-12-15,15:00:00,Philadelphia Flyers,4,Washington Capitals,5,SO,18506,,,Sunday
2013-12-16,19:00:00,Winnipeg Jets,3,Columbus Blue Jackets,2,,11448,,,Monday
2013-12-16,21:00:00,Dallas Stars,2,Colorado Avalanche,6,,13915,,,Monday
2013-12-16,19:30:00,St. Louis Blues,2,Ottawa Senators,3,OT,16008,,,Monday
2013-12-16,19:00:00,Toronto Maple Leafs,1,Pittsburgh Penguins,3,,18573,,,Monday
2013-12-17,19:00:00,Calgary Flames,0,Boston Bruins,2,,17565,,,Tuesday
2013-12-17,19:00:00,Winnipeg Jets,2,Buffalo Sabres,4,,17795,,,Tuesday
2013-12-17,20:30:00,Colorado Avalanche,2,Dallas Stars,3,,15143,,,Tuesday
2013-12-17,19:30:00,Anaheim Ducks,5,Detroit Red Wings,2,,20066,,,Tuesday
2013-12-17,22:30:00,Edmonton Oilers,0,Los Angeles Kings,3,,18118,,,Tuesday
2013-12-17,20:00:00,Vancouver Canucks,2,Minnesota Wild,3,SO,18531,,,Tuesday
2013-12-17,19:30:00,Phoenix Coyotes,1,Montreal Canadiens,3,,21273,,,Tuesday
2013-12-17,20:00:00,Chicago Blackhawks,3,Nashville Predators,1,,16219,,,Tuesday
2013-12-17,19:00:00,Tampa Bay Lightning,3,New York Islanders,2,SO,13618,,,Tuesday
2013-12-17,19:30:00,Washington Capitals,2,Philadelphia Flyers,5,,19788,,,Tuesday
2013-12-17,20:00:00,San Jose Sharks,4,St. Louis Blues,2,,16323,,,Tuesday
2013-12-17,19:00:00,Florida Panthers,3,Toronto Maple Leafs,1,,19076,,,Tuesday
2013-12-18,19:30:00,Ottawa Senators,2,New Jersey Devils,5,,14032,,,Wednesday
2013-12-18,20:00:00,Pittsburgh Penguins,4,New York Rangers,3,SO,18006,,,Wednesday
2013-12-19,19:00:00,Boston Bruins,2,Buffalo Sabres,4,,18217,,,Thursday
2013-12-19,21:30:00,Edmonton Oilers,2,Colorado Avalanche,4,,13135,,,Thursday
2013-12-19,20:30:00,Vancouver Canucks,1,Dallas Stars,4,,15644,,,Thursday
2013-12-19,19:30:00,Calgary Flames,2,Detroit Red Wings,3,OT,20066,,,Thursday
2013-12-19,22:30:00,San Jose Sharks,1,Los Angeles Kings,4,,18118,,,Thursday
2013-12-19,19:30:00,Florida Panthers,4,Ottawa Senators,2,,15927,,,Thursday
2013-12-19,19:00:00,Columbus Blue Jackets,4,Philadelphia Flyers,5,,19852,,,Thursday
2013-12-19,19:00:00,Minnesota Wild,2,Pittsburgh Penguins,5,,18623,,,Thursday
2013-12-19,20:00:00,Montreal Canadiens,1,St. Louis Blues,5,,17189,,,Thursday
2013-12-19,19:30:00,Nashville Predators,2,Tampa Bay Lightning,4,,17254,,,Thursday
2013-12-19,19:00:00,Phoenix Coyotes,1,Toronto Maple Leafs,2,SO,19254,,,Thursday
2013-12-20,19:00:00,Washington Capitals,4,Carolina Hurricanes,2,,17737,,,Friday
2013-12-20,20:00:00,Vancouver Canucks,3,Chicago Blackhawks,2,SO,21966,,,Friday
2013-12-20,19:00:00,Anaheim Ducks,3,New Jersey Devils,2,OT,15723,,,Friday
2013-12-20,19:00:00,New York Islanders,5,New York Rangers,3,,18006,,,Friday
2013-12-20,20:00:00,Florida Panthers,2,Winnipeg Jets,5,,15004,,,Friday
2013-12-21,19:00:00,Buffalo Sabres,1,Boston Bruins,4,,17565,,,Saturday
2013-12-21,19:00:00,Philadelphia Flyers,3,Columbus Blue Jackets,6,,14090,,,Saturday
2013-12-21,22:00:00,St. Louis Blues,6,Edmonton Oilers,0,,16839,,,Saturday
2013-12-21,16:00:00,Colorado Avalanche,2,Los Angeles Kings,3,SO,18118,,,Saturday
2013-12-21,19:00:00,Montreal Canadiens,4,Nashville Predators,3,OT,16095,,,Saturday
2013-12-21,19:00:00,Anaheim Ducks,5,New York Islanders,3,,13108,,,Saturday
2013-12-21,14:00:00,Phoenix Coyotes,4,Ottawa Senators,3,OT,16716,,,Saturday
2013-12-21,13:00:00,Calgary Flames,3,Pittsburgh Penguins,4,,18663,,,Saturday
2013-12-21,22:30:00,Dallas Stars,2,San Jose Sharks,3,SO,17562,,,Saturday
2013-12-21,19:00:00,Carolina Hurricanes,2,Tampa Bay Lightning,3,OT,19204,,,Saturday
2013-12-21,19:00:00,Detroit Red Wings,5,Toronto Maple Leafs,4,SO,19508,,,Saturday
2013-12-21,19:00:00,New Jersey Devils,5,Washington Capitals,4,OT,18506,,,Saturday
2013-12-22,19:30:00,Minnesota Wild,1,New York Rangers,4,,18006,,,Sunday
2013-12-22,20:00:00,Winnipeg Jets,1,Vancouver Canucks,2,,18910,,,Sunday
2013-12-23,19:00:00,Phoenix Coyotes,1,Buffalo Sabres,2,OT,18942,,,Monday
2013-12-23,19:00:00,Columbus Blue Jackets,4,Carolina Hurricanes,3,,16601,,,Monday
2013-12-23,20:00:00,St. Louis Blues,3,Calgary Flames,4,SO,19289,,,Monday
2013-12-23,20:00:00,New Jersey Devils,2,Chicago Blackhawks,5,,22019,,,Monday
2013-12-23,19:30:00,New York Islanders,3,Detroit Red Wings,0,,20066,,,Monday
2013-12-23,21:30:00,Winnipeg Jets,2,Edmonton Oilers,6,,16839,,,Monday
2013-12-23,19:30:00,Tampa Bay Lightning,6,Florida Panthers,1,,15942,,,Monday
2013-12-23,22:30:00,Dallas Stars,5,Los Angeles Kings,2,,18274,,,Monday
2013-12-23,20:00:00,Boston Bruins,6,Nashville Predators,2,,17207,,,Monday
2013-12-23,19:00:00,Toronto Maple Leafs,1,New York Rangers,2,SO,18006,,,Monday
2013-12-23,19:30:00,Pittsburgh Penguins,0,Ottawa Senators,5,,19838,,,Monday
2013-12-23,19:30:00,Minnesota Wild,1,Philadelphia Flyers,4,,19872,,,Monday
2013-12-23,22:30:00,Colorado Avalanche,4,San Jose Sharks,5,SO,17562,,,Monday
2013-12-23,19:00:00,Anaheim Ducks,3,Washington Capitals,2,,18506,,,Monday
2013-12-27,19:00:00,Ottawa Senators,0,Boston Bruins,5,,17565,,,Friday
2013-12-27,19:00:00,Pittsburgh Penguins,4,Carolina Hurricanes,3,OT,18124,,,Friday
2013-12-27,21:00:00,Edmonton Oilers,2,Calgary Flames,0,,19289,,,Friday
2013-12-27,20:00:00,Colorado Avalanche,2,Chicago Blackhawks,7,,22201,,,Friday
2013-12-27,20:30:00,Nashville Predators,1,Dallas Stars,4,,17197,,,Friday
2013-12-27,19:00:00,Columbus Blue Jackets,2,New Jersey Devils,1,SO,16592,,,Friday
2013-12-27,21:00:00,San Jose Sharks,4,Phoenix Coyotes,3,SO,17125,,,Friday
2013-12-27,19:30:00,Buffalo Sabres,3,Toronto Maple Leafs,4,SO,19405,,,Friday
2013-12-27,20:00:00,Minnesota Wild,4,Winnipeg Jets,6,,15004,,,Friday
2013-12-27,19:00:00,New York Rangers,2,Washington Capitals,3,,18506,,,Friday
2013-12-28,20:00:00,Phoenix Coyotes,2,Anaheim Ducks,3,OT,17442,,,Saturday
2013-12-28,22:00:00,Philadelphia Flyers,4,Edmonton Oilers,3,SO,16839,,,Saturday
2013-12-28,19:00:00,Detroit Red Wings,4,Florida Panthers,3,,18932,,,Saturday
2013-12-28,20:00:00,Los Angeles Kings,2,Nashville Predators,3,,17113,,,Saturday
2013-12-28,19:00:00,New Jersey Devils,2,New York Islanders,1,,16012,,,Saturday
2013-12-28,19:00:00,Boston Bruins,3,Ottawa Senators,4,,20500,,,Saturday
