Date,Time,Visitor,G_Visitor,Home,G_Home,OT_SO,Attendance,LOG,Notes,Day
2014-11-20,20:00:00,Detroit Red Wings,4,Winnipeg Jets,3,,15016,,,Thursday
2014-11-21,19:00:00,Boston Bruins,4,Columbus Blue Jackets,3,SO,15030,,,Friday
2014-11-21,21:30:00,New Jersey Devils,2,Edmonton Oilers,0,,16839,,,Friday
2014-11-21,19:00:00,New York Islanders,5,Pittsburgh Penguins,4,SO,18653,,,Friday
2014-11-22,19:00:00,Montreal Canadiens,2,Boston Bruins,0,,17565,,,Saturday
2014-11-22,22:00:00,New Jersey Devils,4,Calgary Flames,5,SO,18874,,,Saturday
2014-11-22,21:00:00,Carolina Hurricanes,3,Colorado Avalanche,4,,17208,,,Saturday
2014-11-22,20:00:00,Los Angeles Kings,4,Dallas Stars,5,,18111,,,Saturday
2014-11-22,22:00:00,Chicago Blackhawks,7,Edmonton Oilers,1,,16839,,,Saturday
2014-11-22,20:00:00,Florida Panthers,2,Nashville Predators,3,SO,17163,,,Saturday
2014-11-22,19:00:00,Pittsburgh Penguins,1,New York Islanders,4,,16170,,,Saturday
2014-11-22,15:00:00,St. Louis Blues,3,Ottawa Senators,2,,18479,,,Saturday
2014-11-22,19:00:00,Columbus Blue Jackets,2,Philadelphia Flyers,4,,19846,,,Saturday
2014-11-22,22:30:00,Arizona Coyotes,4,San Jose Sharks,3,SO,17297,,,Saturday
2014-11-22,19:00:00,Minnesota Wild,1,Tampa Bay Lightning,2,,19204,,,Saturday
2014-11-22,19:00:00,Detroit Red Wings,1,Toronto Maple Leafs,4,,19311,,,Saturday
2014-11-22,19:00:00,Buffalo Sabres,2,Washington Capitals,1,,18506,,,Saturday
2014-11-23,20:00:00,Arizona Coyotes,1,Anaheim Ducks,2,,15928,,,Sunday
2014-11-23,19:00:00,Montreal Canadiens,0,New York Rangers,5,,18006,,,Sunday
2014-11-23,21:30:00,Chicago Blackhawks,1,Vancouver Canucks,4,,18663,,,Sunday
2014-11-23,16:30:00,St. Louis Blues,4,Winnipeg Jets,2,,15016,,,Sunday
2014-11-24,19:00:00,Pittsburgh Penguins,3,Boston Bruins,2,OT,17565,,,Monday
2014-11-24,19:30:00,Ottawa Senators,3,Detroit Red Wings,4,,20027,,,Monday
2014-11-24,19:30:00,Minnesota Wild,4,Florida Panthers,1,,8426,,,Monday
2014-11-24,19:00:00,Philadelphia Flyers,0,New York Islanders,1,SO,12409,,,Monday
2014-11-25,22:00:00,Calgary Flames,2,Anaheim Ducks,3,,17174,,,Tuesday
2014-11-25,21:00:00,Colorado Avalanche,4,Arizona Coyotes,3,OT,12163,,,Tuesday
2014-11-25,19:00:00,Winnipeg Jets,4,Columbus Blue Jackets,2,,13745,,,Tuesday
2014-11-25,20:30:00,Edmonton Oilers,2,Dallas Stars,3,,16322,,,Tuesday
2014-11-25,20:00:00,Los Angeles Kings,3,Nashville Predators,4,SO,17181,,,Tuesday
2014-11-25,20:00:00,Ottawa Senators,3,St. Louis Blues,2,SO,16680,,,Tuesday
2014-11-25,22:00:00,New Jersey Devils,0,Vancouver Canucks,2,,18606,,,Tuesday
2014-11-26,19:00:00,Winnipeg Jets,2,Buffalo Sabres,1,,18442,,,Wednesday
2014-11-26,21:00:00,Chicago Blackhawks,3,Colorado Avalanche,2,,18007,,,Wednesday
2014-11-26,19:30:00,Philadelphia Flyers,2,Detroit Red Wings,5,,20027,,,Wednesday
2014-11-26,19:30:00,Carolina Hurricanes,0,Florida Panthers,1,,8119,,,Wednesday
2014-11-26,20:00:00,Los Angeles Kings,4,Minnesota Wild,0,,19038,,,Wednesday
2014-11-26,19:00:00,Washington Capitals,2,New York Islanders,3,OT,16170,,,Wednesday
2014-11-26,19:30:00,Toronto Maple Leafs,3,Pittsburgh Penguins,4,OT,18645,,,Wednesday
2014-11-26,22:30:00,Calgary Flames,2,San Jose Sharks,0,,17353,,,Wednesday
2014-11-26,19:30:00,New York Rangers,3,Tampa Bay Lightning,4,,19204,,,Wednesday
2014-11-27,20:00:00,Edmonton Oilers,0,Nashville Predators,1,OT,17113,,,Thursday
2014-11-28,16:00:00,Chicago Blackhawks,4,Anaheim Ducks,1,,17355,,,Friday
2014-11-28,19:00:00,Winnipeg Jets,1,Boston Bruins,2,OT,17565,,,Friday
2014-11-28,19:00:00,Montreal Canadiens,1,Buffalo Sabres,2,,19070,,,Friday
2014-11-28,19:00:00,Vancouver Canucks,5,Columbus Blue Jackets,0,,14121,,,Friday
2014-11-28,20:30:00,Minnesota Wild,5,Dallas Stars,4,OT,18532,,,Friday
2014-11-28,19:30:00,Ottawa Senators,2,Florida Panthers,3,,9758,,,Friday
2014-11-28,19:00:00,Detroit Red Wings,5,New Jersey Devils,4,SO,16592,,,Friday
2014-11-28,13:00:00,New York Rangers,3,Philadelphia Flyers,0,,19969,,,Friday
2014-11-28,19:00:00,Carolina Hurricanes,4,Pittsburgh Penguins,2,,18665,,,Friday
2014-11-28,20:00:00,Edmonton Oilers,3,St. Louis Blues,4,OT,17666,,,Friday
2014-11-28,17:00:00,New York Islanders,2,Washington Capitals,5,,18506,,,Friday
2014-11-29,22:00:00,Calgary Flames,3,Arizona Coyotes,0,,13530,,,Saturday
2014-11-29,19:00:00,Pittsburgh Penguins,3,Carolina Hurricanes,2,,11225,,,Saturday
2014-11-29,21:00:00,Dallas Stars,2,Colorado Avalanche,5,,15761,,,Saturday
2014-11-29,22:00:00,Chicago Blackhawks,4,Los Angeles Kings,1,,18471,,,Saturday
2014-11-29,20:00:00,St. Louis Blues,3,Minnesota Wild,2,SO,19124,,,Saturday
2014-11-29,19:00:00,Buffalo Sabres,4,Montreal Canadiens,3,SO,21287,,,Saturday
2014-11-29,20:00:00,Columbus Blue Jackets,1,Nashville Predators,2,,16548,,,Saturday
2014-11-29,19:00:00,New Jersey Devils,1,New York Islanders,3,,16170,,,Saturday
2014-11-29,13:00:00,Philadelphia Flyers,2,New York Rangers,5,,18006,,,Saturday
2014-11-29,22:30:00,Anaheim Ducks,4,San Jose Sharks,6,,17352,,,Saturday
2014-11-29,19:00:00,Ottawa Senators,1,Tampa Bay Lightning,4,,19204,,,Saturday
2014-11-29,19:00:00,Washington Capitals,2,Toronto Maple Leafs,6,,19161,,,Saturday
2014-11-30,14:00:00,Vancouver Canucks,3,Detroit Red Wings,5,,20027,,,Sunday
2014-12-01,22:00:00,Boston Bruins,2,Anaheim Ducks,3,,16457,,,Monday
2014-12-01,19:00:00,Florida Panthers,1,Columbus Blue Jackets,2,,12309,,,Monday
2014-12-01,21:00:00,Montreal Canadiens,4,Colorado Avalanche,3,,14038,,,Monday
2014-12-01,21:30:00,Arizona Coyotes,5,Edmonton Oilers,2,,16839,,,Monday
2014-12-01,19:00:00,Tampa Bay Lightning,6,New York Rangers,3,,18006,,,Monday
2014-12-02,19:30:00,Tampa Bay Lightning,1,Buffalo Sabres,2,SO,17772,,,Tuesday
2014-12-02,19:00:00,Nashville Predators,1,Carolina Hurricanes,2,,9161,,,Tuesday
2014-12-02,21:00:00,Arizona Coyotes,2,Calgary Flames,5,,18837,,,Tuesday
2014-12-02,19:30:00,Florida Panthers,4,Detroit Red Wings,3,,20027,,,Tuesday
2014-12-02,22:30:00,Boston Bruins,0,Los Angeles Kings,2,,18230,,,Tuesday
2014-12-02,19:00:00,Ottawa Senators,2,New York Islanders,3,OT,13888,,,Tuesday
2014-12-02,19:00:00,New Jersey Devils,0,Pittsburgh Penguins,1,,18572,,,Tuesday
2014-12-02,22:00:00,Philadelphia Flyers,1,San Jose Sharks,2,,17159,,,Tuesday
2014-12-02,19:30:00,Dallas Stars,3,Toronto Maple Leafs,5,,19021,,,Tuesday
2014-12-02,19:00:00,Vancouver Canucks,4,Washington Capitals,3,,18506,,,Tuesday
2014-12-03,22:30:00,Philadelphia Flyers,4,Anaheim Ducks,5,SO,15691,,,Wednesday
2014-12-03,20:00:00,St. Louis Blues,1,Chicago Blackhawks,4,,21514,,,Wednesday
2014-12-03,19:00:00,Montreal Canadiens,1,Minnesota Wild,2,,19034,,,Wednesday
2014-12-03,21:00:00,Edmonton Oilers,2,Winnipeg Jets,3,OT,15016,,,Wednesday
2014-12-04,21:00:00,Los Angeles Kings,4,Arizona Coyotes,0,,12254,,,Thursday
2014-12-04,19:00:00,Washington Capitals,2,Carolina Hurricanes,1,,10783,,,Thursday
2014-12-04,21:00:00,Colorado Avalanche,3,Calgary Flames,4,OT,18651,,,Thursday
2014-12-04,19:30:00,Dallas Stars,2,Detroit Red Wings,5,,20027,,,Thursday
2014-12-04,19:30:00,Columbus Blue Jackets,4,Florida Panthers,3,SO,7788,,,Thursday
2014-12-04,20:00:00,St. Louis Blues,3,Nashville Predators,4,,16409,,,Thursday
2014-12-04,19:30:00,New York Islanders,2,Ottawa Senators,1,,20511,,,Thursday
2014-12-04,19:00:00,Vancouver Canucks,3,Pittsburgh Penguins,0,,18463,,,Thursday
2014-12-04,22:30:00,Boston Bruins,4,San Jose Sharks,7,,17404,,,Thursday
2014-12-04,19:30:00,Buffalo Sabres,0,Tampa Bay Lightning,5,,17767,,,Thursday
2014-12-04,19:30:00,New Jersey Devils,5,Toronto Maple Leafs,3,,18877,,,Thursday
2014-12-05,20:30:00,Montreal Canadiens,3,Chicago Blackhawks,4,,22087,,,Friday
2014-12-05,20:00:00,Anaheim Ducks,5,Minnesota Wild,4,,19044,,,Friday
2014-12-05,20:00:00,Colorado Avalanche,2,Winnipeg Jets,6,,15016,,,Friday
2014-12-06,20:00:00,Boston Bruins,5,Arizona Coyotes,2,,13114,,,Saturday
2014-12-06,22:00:00,San Jose Sharks,3,Calgary Flames,2,,18818,,,Saturday
2014-12-06,19:00:00,Montreal Canadiens,1,Dallas Stars,4,,16098,,,Saturday
2014-12-06,19:00:00,New York Rangers,2,Detroit Red Wings,3,,20027,,,Saturday
2014-12-06,19:00:00,Buffalo Sabres,2,Florida Panthers,3,,8597,,,Saturday
2014-12-06,16:00:00,Philadelphia Flyers,2,Los Angeles Kings,1,,18230,,,Saturday
2014-12-06,19:00:00,Washington Capitals,4,New Jersey Devils,1,,15230,,,Saturday
2014-12-06,19:00:00,Chicago Blackhawks,3,Nashville Predators,1,,17212,,,Saturday
2014-12-06,13:00:00,St. Louis Blues,6,New York Islanders,4,,16170,,,Saturday
2014-12-06,13:00:00,Ottawa Senators,2,Pittsburgh Penguins,3,,18492,,,Saturday
2014-12-06,19:00:00,Columbus Blue Jackets,3,Tampa Bay Lightning,1,,17467,,,Saturday
2014-12-06,19:00:00,Vancouver Canucks,2,Toronto Maple Leafs,5,,19346,,,Saturday
2014-12-07,17:00:00,Detroit Red Wings,3,Carolina Hurricanes,1,,13489,,,Sunday
2014-12-07,21:00:00,San Jose Sharks,1,Edmonton Oilers,2,,16839,,,Sunday
2014-12-07,19:00:00,Vancouver Canucks,3,Ottawa Senators,4,OT,16870,,,Sunday
2014-12-07,15:00:00,Anaheim Ducks,4,Winnipeg Jets,3,OT,15016,,,Sunday
2014-12-08,19:00:00,New Jersey Devils,2,Carolina Hurricanes,1,,9815,,,Monday
2014-12-08,19:00:00,Pittsburgh Penguins,3,New York Rangers,4,OT,18006,,,Monday
2014-12-08,20:00:00,Florida Panthers,2,St. Louis Blues,4,,17330,,,Monday
2014-12-09,19:30:00,Los Angeles Kings,0,Buffalo Sabres,1,,18438,,,Tuesday
2014-12-09,19:00:00,Philadelphia Flyers,2,Columbus Blue Jackets,3,OT,14196,,,Tuesday
2014-12-09,21:00:00,Nashville Predators,3,Colorado Avalanche,0,,12689,,,Tuesday
2014-12-09,20:30:00,Winnipeg Jets,5,Dallas Stars,2,,15987,,,Tuesday
2014-12-09,20:00:00,New York Islanders,4,Minnesota Wild,5,,18904,,,Tuesday
2014-12-09,19:30:00,Vancouver Canucks,1,Montreal Canadiens,3,,21286,,,Tuesday
2014-12-09,19:00:00,Chicago Blackhawks,3,New Jersey Devils,2,SO,16210,,,Tuesday
2014-12-09,22:30:00,Edmonton Oilers,2,San Jose Sharks,5,,17007,,,Tuesday
2014-12-09,19:30:00,Washington Capitals,5,Tampa Bay Lightning,3,,17109,,,Tuesday
2014-12-09,19:30:00,Calgary Flames,1,Toronto Maple Leafs,4,,19122,,,Tuesday
2014-12-10,22:00:00,Edmonton Oilers,1,Anaheim Ducks,2,,16371,,,Wednesday
2014-12-10,20:00:00,Toronto Maple Leafs,2,Detroit Red Wings,1,SO,20027,,,Wednesday
2014-12-11,21:00:00,Nashville Predators,5,Arizona Coyotes,1,,10194,,,Thursday
2014-12-11,19:00:00,Chicago Blackhawks,3,Boston Bruins,2,,17565,,,Thursday
2014-12-11,19:00:00,Calgary Flames,3,Buffalo Sabres,4,,18208,,,Thursday
2014-12-11,21:00:00,Winnipeg Jets,3,Colorado Avalanche,4,SO,14300,,,Thursday
2014-12-11,19:30:00,Los Angeles Kings,5,Ottawa Senators,3,,17284,,,Thursday
2014-12-11,19:00:00,New Jersey Devils,1,Philadelphia Flyers,4,,19572,,,Thursday
2014-12-11,22:30:00,Minnesota Wild,1,San Jose Sharks,2,,17097,,,Thursday
2014-12-11,20:00:00,New York Islanders,3,St. Louis Blues,6,,18028,,,Thursday
2014-12-11,19:30:00,Carolina Hurricanes,1,Tampa Bay Lightning,2,,18104,,,Thursday
2014-12-11,19:00:00,Columbus Blue Jackets,3,Washington Capitals,2,OT,18506,,,Thursday
2014-12-12,19:30:00,Florida Panthers,3,Detroit Red Wings,2,SO,20027,,,Friday
2014-12-12,21:30:00,Anaheim Ducks,4,Edmonton Oilers,2,,16839,,,Friday
2014-12-12,19:30:00,Los Angeles Kings,2,Montreal Canadiens,6,,21287,,,Friday
2014-12-12,19:00:00,Calgary Flames,1,Pittsburgh Penguins,3,,18471,,,Friday
2014-12-13,20:00:00,Minnesota Wild,4,Arizona Coyotes,3,SO,13975,,,Saturday
2014-12-13,13:00:00,Ottawa Senators,3,Boston Bruins,2,SO,17565,,,Saturday
2014-12-13,19:00:00,Florida Panthers,3,Buffalo Sabres,4,OT,18450,,,Saturday
2014-12-13,19:00:00,Pittsburgh Penguins,3,Columbus Blue Jackets,4,SO,18663,,,Saturday
2014-12-13,22:00:00,St. Louis Blues,3,Colorado Avalanche,2,OT,17806,,,Saturday
2014-12-13,20:30:00,New Jersey Devils,3,Dallas Stars,4,,16110,,,Saturday
2014-12-13,19:00:00,Chicago Blackhawks,2,New York Islanders,3,,16170,,,Saturday
2014-12-13,13:00:00,Carolina Hurricanes,1,Philadelphia Flyers,5,,19609,,,Saturday
2014-12-13,22:30:00,Nashville Predators,0,San Jose Sharks,2,,17059,,,Saturday
2014-12-13,19:00:00,Detroit Red Wings,1,Toronto Maple Leafs,4,,19063,,,Saturday
2014-12-13,22:00:00,New York Rangers,5,Vancouver Canucks,1,,18870,,,Saturday
2014-12-13,19:00:00,Anaheim Ducks,4,Winnipeg Jets,1,,15016,,,Saturday
2014-12-13,19:00:00,Tampa Bay Lightning,2,Washington Capitals,4,,18506,,,Saturday
2014-12-14,20:00:00,Calgary Flames,1,Chicago Blackhawks,2,,21572,,,Sunday
2014-12-14,21:30:00,New York Rangers,2,Edmonton Oilers,0,,16839,,,Sunday
2014-12-14,17:00:00,Los Angeles Kings,3,Toronto Maple Leafs,4,SO,19219,,,Sunday
2014-12-15,19:00:00,Ottawa Senators,4,Buffalo Sabres,5,SO,14578,,,Monday
2014-12-15,19:00:00,New Jersey Devils,2,New York Islanders,3,SO,13408,,,Monday
2014-12-15,19:00:00,Tampa Bay Lightning,2,Pittsburgh Penguins,4,,18487,,,Monday
2014-12-16,21:00:00,Edmonton Oilers,1,Arizona Coyotes,2,OT,12085,,,Tuesday
2014-12-16,21:00:00,New York Rangers,5,Calgary Flames,2,,18352,,,Tuesday
2014-12-16,20:30:00,Minnesota Wild,3,Chicago Blackhawks,5,,21472,,,Tuesday
2014-12-16,19:30:00,Columbus Blue Jackets,1,Detroit Red Wings,0,SO,20027,,,Tuesday
2014-12-16,19:30:00,Washington Capitals,1,Florida Panthers,2,SO,10012,,,Tuesday
2014-12-16,19:30:00,Carolina Hurricanes,1,Montreal Canadiens,4,,21286,,,Tuesday
2014-12-16,20:00:00,Boston Bruins,2,Nashville Predators,3,SO,17113,,,Tuesday
2014-12-16,19:00:00,Tampa Bay Lightning,3,Philadelphia Flyers,1,,19576,,,Tuesday
2014-12-16,20:00:00,Los Angeles Kings,2,St. Louis Blues,5,,17212,,,Tuesday
2014-12-16,19:30:00,Anaheim Ducks,2,Toronto Maple Leafs,6,,18953,,,Tuesday
2014-12-16,20:00:00,Buffalo Sabres,1,Winnipeg Jets,5,,15016,,,Tuesday
2014-12-17,20:00:00,Boston Bruins,3,Minnesota Wild,2,OT,18841,,,Wednesday
2014-12-17,19:00:00,Ottawa Senators,2,New Jersey Devils,0,,15379,,,Wednesday
2014-12-17,22:00:00,Dallas Stars,2,Vancouver Canucks,0,,18755,,,Wednesday
2014-12-18,19:00:00,Toronto Maple Leafs,1,Carolina Hurricanes,4,,12332,,,Thursday
2014-12-18,19:00:00,Washington Capitals,5,Columbus Blue Jackets,4,OT,13722,,,Thursday
2014-12-18,22:30:00,St. Louis Blues,4,Los Angeles Kings,6,,18230,,,Thursday
2014-12-18,19:30:00,Anaheim Ducks,2,Montreal Canadiens,1,,21286,,,Thursday
2014-12-18,19:00:00,Florida Panthers,2,Philadelphia Flyers,1,SO,19582,,,Thursday
2014-12-18,19:00:00,Colorado Avalanche,0,Pittsburgh Penguins,1,OT,18603,,,Thursday
2014-12-18,22:30:00,Edmonton Oilers,3,San Jose Sharks,4,,17399,,,Thursday
2014-12-19,21:00:00,Dallas Stars,2,Calgary Flames,1,,19289,,,Friday
2014-12-19,19:30:00,New York Islanders,2,Detroit Red Wings,1,,20027,,,Friday
2014-12-19,19:00:00,Tampa Bay Lightning,2,New Jersey Devils,3,SO,14916,,,Friday
2014-12-19,19:30:00,Anaheim Ducks,2,Ottawa Senators,6,,19443,,,Friday
2014-12-19,20:00:00,Boston Bruins,1,Winnipeg Jets,2,,15016,,,Friday
2014-12-20,19:00:00,Colorado Avalanche,5,Buffalo Sabres,1,,18831,,,Saturday
2014-12-20,19:00:00,New York Rangers,3,Carolina Hurricanes,2,SO,13329,,,Saturday
2014-12-20,19:00:00,Chicago Blackhawks,2,Columbus Blue Jackets,3,SO,18164,,,Saturday
2014-12-20,16:00:00,Arizona Coyotes,2,Los Angeles Kings,4,,18230,,,Saturday
2014-12-20,20:00:00,Nashville Predators,6,Minnesota Wild,5,OT,19017,,,Saturday
2014-12-20,19:00:00,Ottawa Senators,1,Montreal Canadiens,4,,21287,,,Saturday
2014-12-20,19:00:00,Washington Capitals,4,New Jersey Devils,0,,14776,,,Saturday
2014-12-20,19:00:00,Tampa Bay Lightning,1,New York Islanders,3,,16170,,,Saturday
2014-12-20,19:00:00,Florida Panthers,1,Pittsburgh Penguins,3,,18668,,,Saturday
2014-12-20,22:30:00,St. Louis Blues,2,San Jose Sharks,3,OT,17562,,,Saturday
2014-12-20,19:00:00,Philadelphia Flyers,7,Toronto Maple Leafs,4,,19343,,,Saturday
2014-12-20,22:00:00,Calgary Flames,2,Vancouver Canucks,3,OT,18747,,,Saturday
2014-12-21,19:00:00,Buffalo Sabres,3,Boston Bruins,4,OT,17565,,,Sunday
2014-12-21,19:00:00,Toronto Maple Leafs,0,Chicago Blackhawks,4,,22131,,,Sunday
2014-12-21,18:00:00,Colorado Avalanche,2,Detroit Red Wings,1,SO,20027,,,Sunday
2014-12-21,18:00:00,Dallas Stars,6,Edmonton Oilers,5,SO,16839,,,Sunday
2014-12-21,19:00:00,Carolina Hurricanes,0,New York Rangers,1,,18006,,,Sunday
2014-12-21,21:00:00,Philadelphia Flyers,4,Winnipeg Jets,3,OT,15016,,,Sunday
2014-12-22,22:00:00,San Jose Sharks,2,Anaheim Ducks,3,OT,17405,,,Monday
2014-12-22,19:00:00,Nashville Predators,5,Columbus Blue Jackets,1,,14573,,,Monday
2014-12-22,19:30:00,Pittsburgh Penguins,3,Florida Panthers,4,SO,15947,,,Monday
2014-12-22,22:30:00,Calgary Flames,4,Los Angeles Kings,3,OT,18230,,,Monday
2014-12-22,22:00:00,Arizona Coyotes,1,Vancouver Canucks,7,,18794,,,Monday
2014-12-22,19:00:00,Ottawa Senators,1,Washington Capitals,2,,18506,,,Monday
2014-12-23,19:00:00,Nashville Predators,3,Boston Bruins,5,,17565,,,Tuesday
2014-12-23,20:30:00,Winnipeg Jets,5,Chicago Blackhawks,1,,22095,,,Tuesday
2014-12-23,20:00:00,St. Louis Blues,0,Colorado Avalanche,5,,17634,,,Tuesday
2014-12-23,19:00:00,Toronto Maple Leafs,4,Dallas Stars,0,,18532,,,Tuesday
2014-12-23,19:30:00,Buffalo Sabres,3,Detroit Red Wings,6,,20027,,,Tuesday
2014-12-23,20:00:00,Arizona Coyotes,5,Edmonton Oilers,1,,16839,,,Tuesday
2014-12-23,19:00:00,Philadelphia Flyers,5,Minnesota Wild,2,,19020,,,Tuesday
2014-12-23,19:00:00,Carolina Hurricanes,2,New Jersey Devils,1,SO,16101,,,Tuesday
2014-12-23,19:00:00,Montreal Canadiens,3,New York Islanders,1,,16170,,,Tuesday
2014-12-23,19:00:00,Washington Capitals,2,New York Rangers,4,,18006,,,Tuesday
2014-12-23,19:30:00,Pittsburgh Penguins,3,Tampa Bay Lightning,4,,19204,,,Tuesday
2014-12-27,20:00:00,Anaheim Ducks,1,Arizona Coyotes,2,SO,13656,,,Saturday
2014-12-27,19:00:00,New York Islanders,3,Buffalo Sabres,4,SO,19070,,,Saturday
2014-12-27,19:00:00,Boston Bruins,2,Columbus Blue Jackets,6,,16795,,,Saturday
2014-12-27,22:00:00,Edmonton Oilers,1,Calgary Flames,4,,19289,,,Saturday
2014-12-27,21:00:00,Chicago Blackhawks,5,Colorado Avalanche,2,,18085,,,Saturday
2014-12-27,22:00:00,San Jose Sharks,1,Los Angeles Kings,3,,18451,,,Saturday
2014-12-27,19:00:00,Winnipeg Jets,4,Minnesota Wild,3,OT,19177,,,Saturday
2014-12-27,20:00:00,Philadelphia Flyers,1,Nashville Predators,4,,17315,,,Saturday
2014-12-27,19:00:00,New Jersey Devils,1,New York Rangers,3,,18006,,,Saturday
2014-12-27,19:00:00,Detroit Red Wings,3,Ottawa Senators,2,OT,17194,,,Saturday
2014-12-27,19:30:00,Washington Capitals,3,Pittsburgh Penguins,0,,18663,,,Saturday
2014-12-27,20:00:00,Dallas Stars,4,St. Louis Blues,3,,19683,,,Saturday
2014-12-27,19:00:00,Carolina Hurricanes,1,Tampa Bay Lightning,2,,19204,,,Saturday
2014-12-28,20:00:00,Vancouver Canucks,1,Anaheim Ducks,2,OT,17374,,,Sunday
2014-12-28,17:00:00,Toronto Maple Leafs,4,Florida Panthers,6,,17877,,,Sunday
2014-12-29,21:00:00,Philadelphia Flyers,2,Arizona Coyotes,4,,16521,,,Monday
2014-12-29,19:00:00,Detroit Red Wings,2,Boston Bruins,5,,17565,,,Monday
2014-12-29,19:00:00,Montreal Canadiens,3,Carolina Hurricanes,1,,17123,,,Monday
2014-12-29,21:00:00,Los Angeles Kings,1,Calgary Flames,2,,19289,,,Monday
2014-12-29,20:30:00,Nashville Predators,4,Chicago Blackhawks,5,SO,22208,,,Monday
2014-12-29,20:30:00,New York Rangers,2,Dallas Stars,3,,18532,,,Monday
2014-12-29,19:00:00,Pittsburgh Penguins,1,New Jersey Devils,3,,16592,,,Monday
2014-12-29,19:00:00,Washington Capitals,3,New York Islanders,4,OT,16170,,,Monday
2014-12-29,19:30:00,Buffalo Sabres,2,Ottawa Senators,5,,18284,,,Monday
2014-12-29,20:00:00,Colorado Avalanche,0,St. Louis Blues,3,,19749,,,Monday
2014-12-29,19:30:00,Toronto Maple Leafs,2,Tampa Bay Lightning,3,,19204,,,Monday
2014-12-29,20:00:00,Minnesota Wild,3,Winnipeg Jets,2,,15016,,,Monday
2014-12-30,21:30:00,Los Angeles Kings,2,Edmonton Oilers,3,SO,16839,,,Tuesday
2014-12-30,19:30:00,Montreal Canadiens,2,Florida Panthers,1,SO,19614,,,Tuesday
2014-12-30,20:00:00,St. Louis Blues,2,Nashville Predators,3,,17401,,,Tuesday
2014-12-30,22:00:00,Vancouver Canucks,3,San Jose Sharks,1,,17562,,,Tuesday
2014-12-31,20:00:00,San Jose Sharks,3,Anaheim Ducks,0,,17174,,,Wednesday
2014-12-31,19:00:00,Toronto Maple Leafs,4,Boston Bruins,3,SO,17565,,,Wednesday
2014-12-31,18:00:00,Tampa Bay Lightning,5,Buffalo Sabres,1,,19070,,,Wednesday
2014-12-31,19:00:00,Minnesota Wild,1,Columbus Blue Jackets,3,,18040,,,Wednesday
2014-12-31,21:30:00,Edmonton Oilers,3,Calgary Flames,4,OT,19289,,,Wednesday
2014-12-31,21:00:00,Philadelphia Flyers,3,Colorado Avalanche,4,OT,18007,,,Wednesday
2014-12-31,20:00:00,Arizona Coyotes,0,Dallas Stars,6,,18532,,,Wednesday
2014-12-31,19:30:00,New Jersey Devils,1,Detroit Red Wings,3,,20027,,,Wednesday
2014-12-31,18:00:00,New York Rangers,5,Florida Panthers,2,,15090,,,Wednesday
2014-12-31,19:00:00,Carolina Hurricanes,1,Pittsburgh Penguins,2,,18639,,,Wednesday
2014-12-31,17:00:00,New York Islanders,5,Winnipeg Jets,2,,15016,,,Wednesday
2015-01-01,22:00:00,Los Angeles Kings,3,Vancouver Canucks,2,,18870,,,Thursday
2015-01-01,13:00:00,Chicago Blackhawks,2,Washington Capitals,3,,42832,,NHL Winter Classic,Thursday
2015-01-02,22:00:00,St. Louis Blues,3,Anaheim Ducks,4,,17174,,,Friday
2015-01-02,19:00:00,Florida Panthers,2,Buffalo Sabres,0,,19070,,,Friday
2015-01-02,19:00:00,Philadelphia Flyers,1,Carolina Hurricanes,2,,12682,,,Friday
2015-01-02,21:00:00,New York Islanders,2,Calgary Flames,1,,19289,,,Friday
2015-01-02,21:00:00,Edmonton Oilers,1,Colorado Avalanche,2,SO,16050,,,Friday
2015-01-02,20:00:00,Toronto Maple Leafs,1,Minnesota Wild,3,,19168,,,Friday
2015-01-02,19:00:00,Montreal Canadiens,4,New Jersey Devils,2,,16174,,,Friday
2015-01-02,19:00:00,Tampa Bay Lightning,3,Pittsburgh Penguins,6,,18655,,,Friday
2015-01-03,20:00:00,Columbus Blue Jackets,3,Arizona Coyotes,6,,13159,,,Saturday
2015-01-03,13:00:00,Ottawa Senators,3,Boston Bruins,2,OT,17565,,,Saturday
2015-01-03,20:00:00,Minnesota Wild,1,Dallas Stars,7,,18532,,,Saturday
2015-01-03,16:00:00,Nashville Predators,7,Los Angeles Kings,6,OT,18230,,,Saturday
2015-01-03,19:00:00,Philadelphia Flyers,2,New Jersey Devils,5,,15066,,,Saturday
2015-01-03,19:00:00,Buffalo Sabres,1,New York Rangers,6,,18006,,,Saturday
2015-01-03,19:00:00,Montreal Canadiens,4,Pittsburgh Penguins,1,,18630,,,Saturday
2015-01-03,22:30:00,St. Louis Blues,7,San Jose Sharks,2,,17562,,,Saturday
2015-01-03,22:00:00,Detroit Red Wings,1,Vancouver Canucks,4,,18870,,,Saturday
2015-01-03,19:00:00,Toronto Maple Leafs,1,Winnipeg Jets,5,,15016,,,Saturday
2015-01-04,20:00:00,Nashville Predators,3,Anaheim Ducks,4,SO,16402,,,Sunday
2015-01-04,13:00:00,Boston Bruins,1,Carolina Hurricanes,2,SO,17212,,,Sunday
2015-01-04,20:00:00,Dallas Stars,4,Chicago Blackhawks,5,OT,21884,,,Sunday
2015-01-04,20:00:00,Columbus Blue Jackets,4,Colorado Avalanche,3,,14780,,,Sunday
2015-01-04,21:30:00,New York Islanders,2,Edmonton Oilers,5,,16839,,,Sunday
