Date,Time,Visitor,G_Visitor,Home,G_Home,OT_SO,Attendance,LOG,Notes,Day
2021-11-20,22:00:00,Chicago Blackhawks,2,Edmonton Oilers,5,,18347.0,2:21,,Saturday
2021-11-20,18:00:00,Minnesota Wild,4,Florida Panthers,5,,13854.0,2:32,,Saturday
2021-11-20,16:00:00,Carolina Hurricanes,5,Los Angeles Kings,4,,15744.0,2:18,,Saturday
2021-11-20,19:00:00,Nashville Predators,3,Montreal Canadiens,6,,20522.0,2:43,,Saturday
2021-11-20,19:00:00,Calgary Flames,5,New York Islanders,2,,17255.0,2:24,,Saturday
2021-11-20,19:00:00,Boston Bruins,5,Philadelphia Flyers,2,,19644.0,2:32,,Saturday
2021-11-20,22:30:00,Washington Capitals,4,San Jose Sharks,0,,16527.0,2:25,,Saturday
2021-11-20,16:00:00,New Jersey Devils,5,Tampa Bay Lightning,3,,19092.0,2:37,,Saturday
2021-11-20,19:00:00,Pittsburgh Penguins,2,Toronto Maple Leafs,0,,19531.0,2:17,,Saturday
2021-11-20,22:00:00,Columbus Blue Jackets,2,Vegas Golden Knights,3,,18313.0,2:35,,Saturday
2021-11-21,19:00:00,Calgary Flames,4,Boston Bruins,0,,17850.0,2:28,,Sunday
2021-11-21,22:00:00,Arizona Coyotes,2,Los Angeles Kings,1,OT,13474.0,2:24,,Sunday
2021-11-21,19:30:00,Toronto Maple Leafs,3,New York Islanders,0,,17255.0,2:19,,Sunday
2021-11-21,18:00:00,Buffalo Sabres,4,New York Rangers,5,,17256.0,2:21,,Sunday
2021-11-21,21:00:00,Washington Capitals,2,Seattle Kraken,5,,17151.0,2:36,,Sunday
2021-11-21,17:00:00,Minnesota Wild,4,Tampa Bay Lightning,5,SO,19092.0,2:51,,Sunday
2021-11-21,20:00:00,Chicago Blackhawks,1,Vancouver Canucks,0,,18830.0,2:21,,Sunday
2021-11-22,19:00:00,Columbus Blue Jackets,7,Buffalo Sabres,4,,7978.0,2:22,,Monday
2021-11-22,20:30:00,Ottawa Senators,5,Colorado Avalanche,7,,16706.0,2:36,,Monday
2021-11-22,20:00:00,Anaheim Ducks,2,Nashville Predators,3,,17159.0,2:32,,Monday
2021-11-22,22:30:00,Carolina Hurricanes,1,San Jose Sharks,2,OT,10970.0,2:20,,Monday
2021-11-22,20:00:00,Vegas Golden Knights,2,St. Louis Blues,5,,18096.0,2:26,,Monday
2021-11-22,20:30:00,Pittsburgh Penguins,3,Winnipeg Jets,1,,13570.0,2:19,,Monday
2021-11-23,21:00:00,Chicago Blackhawks,2,Calgary Flames,5,,15464.0,2:20,,Tuesday
2021-11-23,20:30:00,Edmonton Oilers,1,Dallas Stars,4,,18532.0,2:31,,Tuesday
2021-11-23,19:00:00,Philadelphia Flyers,0,Tampa Bay Lightning,4,,19092.0,2:30,,Tuesday
2021-11-24,22:00:00,Edmonton Oilers,5,Arizona Coyotes,3,,12845.0,2:32,,Wednesday
2021-11-24,19:00:00,Boston Bruins,5,Buffalo Sabres,1,,9416.0,2:23,,Wednesday
2021-11-24,19:00:00,Winnipeg Jets,0,Columbus Blue Jackets,3,,15733.0,2:27,,Wednesday
2021-11-24,21:00:00,Anaheim Ducks,2,Colorado Avalanche,5,,16343.0,2:36,,Wednesday
2021-11-24,19:30:00,St. Louis Blues,2,Detroit Red Wings,4,,18591.0,2:24,,Wednesday
2021-11-24,19:00:00,Philadelphia Flyers,1,Florida Panthers,2,OT,15545.0,2:31,,Wednesday
2021-11-24,22:00:00,Toronto Maple Leafs,6,Los Angeles Kings,2,,15166.0,2:21,,Wednesday
2021-11-24,19:00:00,Minnesota Wild,3,New Jersey Devils,2,SO,14763.0,2:32,,Wednesday
2021-11-24,20:00:00,Vegas Golden Knights,5,Nashville Predators,2,,17174.0,2:37,,Wednesday
2021-11-24,19:30:00,New York Rangers,4,New York Islanders,1,,17255.0,2:30,,Wednesday
2021-11-24,19:00:00,Vancouver Canucks,1,Pittsburgh Penguins,4,,17590.0,2:24,,Wednesday
2021-11-24,22:00:00,Carolina Hurricanes,1,Seattle Kraken,2,,17151.0,2:30,,Wednesday
2021-11-24,22:30:00,Ottawa Senators,3,San Jose Sharks,6,,10076.0,2:31,,Wednesday
2021-11-24,19:00:00,Montreal Canadiens,3,Washington Capitals,6,,18573.0,2:29,,Wednesday
2021-11-26,16:00:00,Ottawa Senators,0,Anaheim Ducks,4,,14687.0,2:21,,Friday
2021-11-26,13:00:00,New York Rangers,5,Boston Bruins,2,,17850.0,2:34,,Friday
2021-11-26,19:00:00,Montreal Canadiens,1,Buffalo Sabres,4,,9958.0,2:20,,Friday
2021-11-26,19:00:00,Vancouver Canucks,2,Columbus Blue Jackets,4,,16992.0,2:20,,Friday
2021-11-26,15:30:00,St. Louis Blues,2,Chicago Blackhawks,3,OT,19681.0,2:25,,Friday
2021-11-26,19:30:00,Colorado Avalanche,1,Dallas Stars,3,,18532.0,2:23,,Friday
2021-11-26,15:30:00,Winnipeg Jets,1,Minnesota Wild,7,,19113.0,2:21,,Friday
2021-11-26,18:00:00,New Jersey Devils,2,Nashville Predators,4,,17159.0,2:25,,Friday
2021-11-26,19:30:00,Pittsburgh Penguins,1,New York Islanders,0,,17255.0,2:21,,Friday
2021-11-26,15:30:00,Carolina Hurricanes,6,Philadelphia Flyers,3,,18959.0,2:31,,Friday
2021-11-26,22:30:00,Toronto Maple Leafs,4,San Jose Sharks,1,,14068.0,2:17,,Friday
2021-11-26,19:00:00,Seattle Kraken,0,Tampa Bay Lightning,3,,19092.0,2:13,,Friday
2021-11-26,17:00:00,Florida Panthers,3,Washington Capitals,4,,18573.0,2:35,,Friday
2021-11-27,20:00:00,Dallas Stars,3,Arizona Coyotes,2,,10839.0,2:26,,Saturday
2021-11-27,22:00:00,Winnipeg Jets,4,Calgary Flames,2,,17036.0,2:24,,Saturday
2021-11-27,21:00:00,Nashville Predators,2,Colorado Avalanche,6,,17050.0,2:38,,Saturday
2021-11-27,19:00:00,Buffalo Sabres,2,Detroit Red Wings,3,OT,18050.0,2:27,,Saturday
2021-11-27,18:00:00,Seattle Kraken,4,Florida Panthers,1,,15305.0,2:18,,Saturday
2021-11-27,19:00:00,Ottawa Senators,2,Los Angeles Kings,4,,15406.0,2:30,,Saturday
2021-11-27,19:00:00,Montreal Canadiens,6,Pittsburgh Penguins,3,,17985.0,2:34,,Saturday
2021-11-27,20:00:00,Columbus Blue Jackets,3,St. Louis Blues,6,,18096.0,2:23,,Saturday
2021-11-27,19:00:00,Edmonton Oilers,3,Vegas Golden Knights,2,,18381.0,2:26,,Saturday
2021-11-28,20:00:00,Toronto Maple Leafs,5,Anaheim Ducks,1,,13664.0,2:18,,Sunday
2021-11-28,19:00:00,Vancouver Canucks,2,Boston Bruins,3,,17850.0,2:35,,Sunday
2021-11-28,13:00:00,Washington Capitals,4,Carolina Hurricanes,2,,18815.0,2:35,,Sunday
2021-11-28,19:00:00,San Jose Sharks,2,Chicago Blackhawks,0,,17663.0,2:15,,Sunday
2021-11-28,14:00:00,Tampa Bay Lightning,2,Minnesota Wild,4,,17785.0,2:24,,Sunday
2021-11-28,19:00:00,Philadelphia Flyers,2,New Jersey Devils,5,,13113.0,2:25,,Sunday
2021-11-29,19:00:00,Seattle Kraken,7,Buffalo Sabres,4,,10004.0,2:26,,Monday
2021-11-29,21:00:00,Pittsburgh Penguins,1,Calgary Flames,2,SO,15343.0,2:43,,Monday
2021-11-29,19:30:00,Vancouver Canucks,2,Montreal Canadiens,1,,20478.0,2:25,,Monday
2021-11-29,19:30:00,Arizona Coyotes,1,Winnipeg Jets,0,,14129.0,2:19,,Monday
2021-11-30,19:00:00,Detroit Red Wings,2,Boston Bruins,1,,17850.0,2:33,,Tuesday
2021-11-30,20:30:00,Carolina Hurricanes,1,Dallas Stars,4,,17345.0,2:31,,Tuesday
2021-11-30,19:00:00,Washington Capitals,4,Florida Panthers,5,,12365.0,2:37,,Tuesday
2021-11-30,22:30:00,Anaheim Ducks,5,Los Angeles Kings,4,SO,15276.0,2:39,,Tuesday
2021-11-30,20:00:00,Arizona Coyotes,2,Minnesota Wild,5,,16239.0,2:28,,Tuesday
2021-11-30,19:00:00,San Jose Sharks,5,New Jersey Devils,2,,13492.0,2:22,,Tuesday
2021-11-30,20:00:00,Columbus Blue Jackets,0,Nashville Predators,6,,16874.0,2:37,,Tuesday
2021-11-30,20:00:00,Tampa Bay Lightning,3,St. Louis Blues,4,SO,16605.0,2:41,,Tuesday
2021-12-01,22:00:00,Vegas Golden Knights,5,Anaheim Ducks,6,,11902.0,2:39,,Wednesday
2021-12-01,19:30:00,Seattle Kraken,3,Detroit Red Wings,4,SO,18963.0,2:38,,Wednesday
2021-12-01,22:00:00,Pittsburgh Penguins,2,Edmonton Oilers,5,,17130.0,2:29,,Wednesday
2021-12-01,19:00:00,Philadelphia Flyers,1,New York Rangers,4,,15687.0,2:26,,Wednesday
2021-12-01,19:30:00,Vancouver Canucks,6,Ottawa Senators,2,,10571.0,2:28,,Wednesday
2021-12-01,19:30:00,Colorado Avalanche,3,Toronto Maple Leafs,8,,18931.0,2:30,,Wednesday
2021-12-02,19:00:00,Ottawa Senators,3,Carolina Hurricanes,2,,14915.0,2:38,,Thursday
2021-12-02,20:30:00,Columbus Blue Jackets,2,Dallas Stars,3,,17098.0,2:27,,Thursday
2021-12-02,19:00:00,Buffalo Sabres,4,Florida Panthers,7,,11751.0,2:28,,Thursday
2021-12-02,22:30:00,Calgary Flames,3,Los Angeles Kings,2,,13241.0,2:24,,Thursday
2021-12-02,20:00:00,New Jersey Devils,2,Minnesota Wild,5,,16112.0,2:29,,Thursday
2021-12-02,19:00:00,Colorado Avalanche,4,Montreal Canadiens,1,,20092.0,2:32,,Thursday
2021-12-02,20:00:00,Boston Bruins,2,Nashville Predators,0,,17159.0,2:41,,Thursday
2021-12-02,19:30:00,San Jose Sharks,2,New York Islanders,1,OT,17255.0,2:19,,Thursday
2021-12-02,19:00:00,St. Louis Blues,2,Tampa Bay Lightning,4,,19092.0,2:27,,Thursday
2021-12-02,19:00:00,Chicago Blackhawks,4,Washington Capitals,3,SO,18573.0,2:40,,Thursday
2021-12-03,22:00:00,Calgary Flames,4,Anaheim Ducks,3,SO,12427.0,2:38,,Friday
2021-12-03,21:30:00,Vegas Golden Knights,7,Arizona Coyotes,1,,12389.0,2:27,,Friday
2021-12-03,19:00:00,San Jose Sharks,0,New York Rangers,1,,16726.0,2:16,,Friday
2021-12-03,22:00:00,Edmonton Oilers,3,Seattle Kraken,4,,17151.0,2:36,,Friday
2021-12-03,20:00:00,New Jersey Devils,4,Winnipeg Jets,8,,13844.0,2:25,,Friday
2021-12-04,19:00:00,Tampa Bay Lightning,3,Boston Bruins,2,OT,17850.0,2:33,,Saturday
2021-12-04,19:30:00,Buffalo Sabres,2,Carolina Hurricanes,6,,18680.0,2:33,,Saturday
2021-12-04,19:00:00,New York Islanders,3,Detroit Red Wings,4,OT,19152.0,2:32,,Saturday
2021-12-04,13:00:00,St. Louis Blues,3,Florida Panthers,4,SO,13446.0,2:43,,Saturday
2021-12-04,19:00:00,Toronto Maple Leafs,3,Minnesota Wild,4,SO,18568.0,2:47,,Saturday
2021-12-04,19:00:00,Montreal Canadiens,3,Nashville Predators,4,OT,17159.0,2:44,,Saturday
2021-12-04,20:00:00,Chicago Blackhawks,2,New York Rangers,3,,17046.0,2:32,,Saturday
2021-12-04,19:00:00,Colorado Avalanche,5,Ottawa Senators,6,OT,14237.0,2:50,,Saturday
2021-12-04,22:00:00,Pittsburgh Penguins,4,Vancouver Canucks,1,,18422.0,2:24,,Saturday
2021-12-04,19:00:00,Columbus Blue Jackets,1,Washington Capitals,3,,18573.0,2:14,,Saturday
2021-12-05,18:00:00,San Jose Sharks,4,Columbus Blue Jackets,6,,16824.0,2:31,,Sunday
2021-12-05,20:00:00,Los Angeles Kings,5,Edmonton Oilers,1,,15658.0,2:26,,Sunday
2021-12-05,19:30:00,Chicago Blackhawks,3,New York Islanders,2,SO,17255.0,2:32,,Sunday
2021-12-05,18:00:00,Tampa Bay Lightning,7,Philadelphia Flyers,1,,16014.0,2:33,,Sunday
2021-12-05,22:00:00,Calgary Flames,2,Vegas Golden Knights,3,,18077.0,2:31,,Sunday
2021-12-05,20:00:00,Toronto Maple Leafs,3,Winnipeg Jets,6,,14461.0,2:31,,Sunday
2021-12-06,20:30:00,Arizona Coyotes,1,Dallas Stars,4,,17256.0,2:22,,Monday
2021-12-06,19:00:00,Ottawa Senators,3,New Jersey Devils,2,SO,10312.0,2:37,,Monday
2021-12-06,19:00:00,Colorado Avalanche,7,Philadelphia Flyers,5,,16649.0,2:36,,Monday
2021-12-06,22:00:00,Pittsburgh Penguins,6,Seattle Kraken,1,,17151.0,2:24,,Monday
2021-12-06,22:00:00,Los Angeles Kings,0,Vancouver Canucks,4,,18591.0,2:22,,Monday
2021-12-06,19:00:00,Anaheim Ducks,3,Washington Capitals,4,SO,18573.0,2:40,,Monday
2021-12-07,19:30:00,Anaheim Ducks,2,Buffalo Sabres,0,,8133.0,2:16,,Tuesday
2021-12-07,20:30:00,New York Rangers,6,Chicago Blackhawks,2,,17207.0,2:37,,Tuesday
2021-12-07,19:00:00,Nashville Predators,5,Detroit Red Wings,2,,15539.0,2:28,,Tuesday
2021-12-07,21:00:00,Minnesota Wild,4,Edmonton Oilers,1,,14715.0,2:21,,Tuesday
2021-12-07,19:00:00,Tampa Bay Lightning,3,Montreal Canadiens,2,,19976.0,2:23,,Tuesday
2021-12-07,19:00:00,New York Islanders,5,Ottawa Senators,3,,10229.0,2:22,,Tuesday
2021-12-07,22:30:00,Calgary Flames,3,San Jose Sharks,5,,10534.0,2:20,,Tuesday
2021-12-07,20:00:00,Florida Panthers,3,St. Louis Blues,4,OT,16372.0,2:28,,Tuesday
2021-12-07,19:00:00,Columbus Blue Jackets,4,Toronto Maple Leafs,5,,18793.0,2:26,,Tuesday
2021-12-07,20:00:00,Carolina Hurricanes,4,Winnipeg Jets,2,,13761.0,2:28,,Tuesday
2021-12-08,19:00:00,Philadelphia Flyers,0,New Jersey Devils,3,,12163.0,2:28,,Wednesday
2021-12-08,19:00:00,Colorado Avalanche,7,New York Rangers,3,,16714.0,2:28,,Wednesday
2021-12-08,21:00:00,Boston Bruins,1,Vancouver Canucks,2,SO,18403.0,2:45,,Wednesday
2021-12-08,22:00:00,Dallas Stars,4,Vegas Golden Knights,5,,17843.0,2:28,,Wednesday
2021-12-09,19:00:00,Anaheim Ducks,2,Columbus Blue Jackets,1,SO,16029.0,2:39,,Thursday
2021-12-09,21:00:00,Carolina Hurricanes,2,Calgary Flames,1,OT,15620.0,2:30,,Thursday
2021-12-09,21:00:00,Boston Bruins,3,Edmonton Oilers,2,,16112.0,2:32,,Thursday
2021-12-09,22:30:00,Dallas Stars,0,Los Angeles Kings,4,,13659.0,2:23,,Thursday
2021-12-09,19:00:00,Chicago Blackhawks,2,Montreal Canadiens,0,,20447.0,2:14,,Thursday
2021-12-09,19:30:00,Nashville Predators,4,New York Islanders,3,,17255.0,2:29,,Thursday
2021-12-09,22:00:00,Winnipeg Jets,3,Seattle Kraken,0,,17151.0,2:25,,Thursday
2021-12-09,22:30:00,Minnesota Wild,5,San Jose Sharks,2,,10782.0,2:21,,Thursday
2021-12-09,20:00:00,Detroit Red Wings,2,St. Louis Blues,6,,18096.0,2:17,,Thursday
2021-12-09,19:00:00,Tampa Bay Lightning,5,Toronto Maple Leafs,3,,18919.0,2:29,,Thursday
2021-12-10,21:00:00,Florida Panthers,3,Arizona Coyotes,1,,11974.0,2:24,,Friday
2021-12-10,19:00:00,New York Rangers,2,Buffalo Sabres,1,,9703.0,2:27,,Friday
2021-12-10,21:00:00,Detroit Red Wings,3,Colorado Avalanche,7,,18021.0,2:27,,Friday
2021-12-10,19:30:00,Nashville Predators,3,New Jersey Devils,2,,14218.0,2:29,,Friday
2021-12-10,22:00:00,Winnipeg Jets,3,Vancouver Canucks,4,SO,18457.0,2:42,,Friday
2021-12-10,22:00:00,Philadelphia Flyers,4,Vegas Golden Knights,3,,18011.0,2:38,,Friday
2021-12-10,19:00:00,Pittsburgh Penguins,4,Washington Capitals,2,,18573.0,2:29,,Friday
2021-12-11,21:00:00,Philadelphia Flyers,5,Arizona Coyotes,3,,10562.0,2:20,,Saturday
2021-12-11,19:00:00,Washington Capitals,3,Buffalo Sabres,2,SO,9554.0,2:38,,Saturday
2021-12-11,22:00:00,Boston Bruins,4,Calgary Flames,2,,16190.0,2:40,,Saturday
2021-12-11,22:00:00,Carolina Hurricanes,3,Edmonton Oilers,1,,18025.0,2:28,,Saturday
2021-12-11,22:30:00,Minnesota Wild,1,Los Angeles Kings,2,,15897.0,2:25,,Saturday
2021-12-11,19:30:00,New Jersey Devils,2,New York Islanders,4,,17255.0,2:29,,Saturday
2021-12-11,13:00:00,Tampa Bay Lightning,0,Ottawa Senators,4,,13076.0,2:20,,Saturday
2021-12-11,19:00:00,Anaheim Ducks,0,Pittsburgh Penguins,1,,17435.0,2:20,,Saturday
2021-12-11,22:00:00,Columbus Blue Jackets,5,Seattle Kraken,4,OT,17151.0,2:29,,Saturday
2021-12-11,22:30:00,Dallas Stars,1,San Jose Sharks,2,,14145.0,2:22,,Saturday
2021-12-11,19:00:00,Montreal Canadiens,1,St. Louis Blues,4,,16829.0,2:18,,Saturday
2021-12-11,19:00:00,Chicago Blackhawks,4,Toronto Maple Leafs,5,,18934.0,2:20,,Saturday
2021-12-12,20:00:00,Florida Panthers,2,Colorado Avalanche,3,,16548.0,2:47,,Sunday
2021-12-12,19:00:00,Nashville Predators,1,New York Rangers,0,,16177.0,2:17,,Sunday
2021-12-12,19:00:00,Anaheim Ducks,3,St. Louis Blues,2,OT,17010.0,2:21,,Sunday
2021-12-12,22:00:00,Carolina Hurricanes,1,Vancouver Canucks,2,,18714.0,2:19,,Sunday
2021-12-12,21:00:00,Minnesota Wild,4,Vegas Golden Knights,6,,18001.0,2:31,,Sunday
2021-12-14,19:00:00,Vegas Golden Knights,4,Boston Bruins,1,,17850.0,2:24,,Tuesday
2021-12-14,21:00:00,New York Rangers,2,Colorado Avalanche,4,,17198.0,2:35,,Tuesday
2021-12-14,20:30:00,St. Louis Blues,4,Dallas Stars,1,,18012.0,2:33,,Tuesday
2021-12-14,19:30:00,New York Islanders,1,Detroit Red Wings,2,,16884.0,2:23,,Tuesday
2021-12-14,21:00:00,Toronto Maple Leafs,5,Edmonton Oilers,1,,18131.0,2:18,,Tuesday
2021-12-14,19:00:00,Ottawa Senators,8,Florida Panthers,2,,13759.0,2:35,,Tuesday
2021-12-14,19:00:00,New Jersey Devils,1,Philadelphia Flyers,6,,18594.0,2:29,,Tuesday
2021-12-14,19:00:00,Montreal Canadiens,2,Pittsburgh Penguins,5,,17005.0,2:22,,Tuesday
2021-12-14,22:30:00,Seattle Kraken,3,San Jose Sharks,1,,12403.0,2:12,,Tuesday
2021-12-14,19:00:00,Los Angeles Kings,2,Tampa Bay Lightning,3,OT,19092.0,2:25,,Tuesday
2021-12-14,22:00:00,Columbus Blue Jackets,3,Vancouver Canucks,4,,18412.0,2:34,,Tuesday
2021-12-14,20:00:00,Buffalo Sabres,4,Winnipeg Jets,2,,13484.0,2:15,,Tuesday
2021-12-15,22:00:00,Seattle Kraken,1,Anaheim Ducks,4,,14762.0,2:17,,Wednesday
2021-12-15,21:00:00,New York Rangers,3,Arizona Coyotes,2,,11380.0,2:25,,Wednesday
2021-12-15,20:00:00,Washington Capitals,4,Chicago Blackhawks,5,OT,18260.0,2:30,,Wednesday
2021-12-16,19:00:00,Detroit Red Wings,3,Carolina Hurricanes,5,,16017.0,2:27,,Thursday
2021-12-16,21:00:00,Columbus Blue Jackets,2,Edmonton Oilers,5,,15022.0,2:27,,Thursday
2021-12-16,19:00:00,Los Angeles Kings,4,Florida Panthers,1,,14458.0,2:26,,Thursday
2021-12-16,20:00:00,Buffalo Sabres,3,Minnesota Wild,2,SO,18022.0,2:36,,Thursday
2021-12-16,19:00:00,Philadelphia Flyers,2,Montreal Canadiens,3,SO,,2:34,,Thursday
2021-12-16,19:00:00,Vegas Golden Knights,5,New Jersey Devils,3,,12724.0,2:36,,Thursday
2021-12-16,20:00:00,Colorado Avalanche,2,Nashville Predators,5,,17184.0,2:28,,Thursday
2021-12-16,19:30:00,Boston Bruins,1,New York Islanders,3,,17255.0,2:28,,Thursday
2021-12-16,22:30:00,Vancouver Canucks,5,San Jose Sharks,2,,10340.0,2:17,,Thursday
2021-12-16,19:00:00,Ottawa Senators,1,Tampa Bay Lightning,2,,19092.0,2:24,,Thursday
2021-12-17,22:00:00,Arizona Coyotes,6,Anaheim Ducks,5,OT,14135.0,2:34,,Friday
2021-12-17,20:30:00,Nashville Predators,3,Chicago Blackhawks,2,OT,18298.0,2:26,,Friday
2021-12-17,19:00:00,Vegas Golden Knights,3,New York Rangers,2,SO,17400.0,2:37,,Friday
2021-12-17,19:00:00,Buffalo Sabres,2,Pittsburgh Penguins,3,OT,17456.0,2:33,,Friday
2021-12-17,20:00:00,Dallas Stars,1,St. Louis Blues,4,,16852.0,2:30,,Friday
2021-12-17,20:00:00,Washington Capitals,5,Winnipeg Jets,2,,14039.0,2:25,,Friday
2021-12-18,19:00:00,Los Angeles Kings,1,Carolina Hurricanes,5,,16238.0,2:23,,Saturday
2021-12-18,20:00:00,Chicago Blackhawks,3,Dallas Stars,4,OT,18532.0,2:40,,Saturday
2021-12-18,20:00:00,New Jersey Devils,2,Detroit Red Wings,5,,19015.0,2:27,,Saturday
2021-12-18,19:00:00,Ottawa Senators,3,Philadelphia Flyers,4,OT,18437.0,2:34,,Saturday
2021-12-18,22:00:00,Edmonton Oilers,5,Seattle Kraken,3,,17151.0,2:28,,Saturday
2021-12-19,19:00:00,Pittsburgh Penguins,3,New Jersey Devils,2,,14857.0,2:22,,Sunday
2021-12-19,14:00:00,Vegas Golden Knights,4,New York Islanders,3,SO,17255.0,2:37,,Sunday
2021-12-19,15:00:00,St. Louis Blues,2,Winnipeg Jets,4,,13524.0,2:24,,Sunday
2021-12-19,19:00:00,Los Angeles Kings,3,Washington Capitals,2,,18573.0,2:37,,Sunday
2021-12-20,20:30:00,Minnesota Wild,4,Dallas Stars,7,,18237.0,2:28,,Monday
2021-12-21,22:00:00,Tampa Bay Lightning,4,Vegas Golden Knights,3,,18217.0,2:31,,Tuesday
2021-12-28,22:30:00,Vegas Golden Knights,6,Los Angeles Kings,3,,14887.0,2:26,,Tuesday
2021-12-28,22:30:00,Arizona Coyotes,7,San Jose Sharks,8,SO,11450.0,2:39,,Tuesday
2021-12-28,19:00:00,Montreal Canadiens,4,Tampa Bay Lightning,5,OT,19092.0,2:39,,Tuesday
2021-12-29,22:30:00,Vancouver Canucks,2,Anaheim Ducks,1,OT,11866.0,2:28,,Wednesday
2021-12-29,19:00:00,New Jersey Devils,4,Buffalo Sabres,3,,11511.0,2:13,,Wednesday
2021-12-29,19:00:00,New York Rangers,3,Florida Panthers,4,,15857.0,2:34,,Wednesday
2021-12-29,22:00:00,Philadelphia Flyers,3,Seattle Kraken,2,OT,17151.0,2:31,,Wednesday
2021-12-29,20:30:00,Edmonton Oilers,2,St. Louis Blues,4,,18096.0,2:21,,Wednesday
2021-12-29,19:00:00,Nashville Predators,3,Washington Capitals,5,,18573.0,2:42,,Wednesday
2021-12-30,19:00:00,Montreal Canadiens,0,Carolina Hurricanes,4,,17722.0,2:27,,Thursday
2021-12-30,19:00:00,Nashville Predators,3,Columbus Blue Jackets,4,SO,17494.0,2:48,,Thursday
2021-12-30,19:00:00,Tampa Bay Lightning,3,Florida Panthers,9,,15001.0,2:38,,Thursday
2021-12-30,22:30:00,Vancouver Canucks,1,Los Angeles Kings,2,SO,14514.0,2:36,,Thursday
2021-12-30,19:30:00,Buffalo Sabres,1,New York Islanders,4,,17255.0,2:22,,Thursday
2021-12-30,22:00:00,Calgary Flames,6,Seattle Kraken,4,,17151.0,2:34,,Thursday
2021-12-30,22:30:00,Philadelphia Flyers,2,San Jose Sharks,3,OT,12540.0,2:34,,Thursday
2021-12-31,19:30:00,Washington Capitals,3,Detroit Red Wings,1,,17721.0,2:23,,Friday
2021-12-31,13:00:00,Edmonton Oilers,5,New Jersey Devils,6,OT,13044.0,2:41,,Friday
2021-12-31,19:00:00,New York Rangers,4,Tampa Bay Lightning,3,SO,19092.0,2:42,,Friday
2021-12-31,15:00:00,Anaheim Ducks,1,Vegas Golden Knights,3,,18022.0,2:32,,Friday
2022-01-01,13:00:00,Buffalo Sabres,3,Boston Bruins,4,OT,17850.0,2:39,,Saturday
2022-01-01,13:00:00,Carolina Hurricanes,7,Columbus Blue Jackets,4,,15736.0,2:29,,Saturday
2022-01-01,13:00:00,Montreal Canadiens,2,Florida Panthers,5,,13584.0,2:27,,Saturday
2022-01-01,22:30:00,Philadelphia Flyers,3,Los Angeles Kings,6,,14301.0,2:39,,Saturday
2022-01-01,19:00:00,St. Louis Blues,6,Minnesota Wild,4,,38619.0,2:42,"at Target Field (Minneapolis, MN)",Saturday
2022-01-01,14:00:00,Chicago Blackhawks,1,Nashville Predators,6,,17504.0,2:28,,Saturday
2022-01-01,14:00:00,Edmonton Oilers,2,New York Islanders,3,OT,17255.0,2:26,,Saturday
2022-01-01,22:00:00,Vancouver Canucks,5,Seattle Kraken,2,,17151.0,2:34,,Saturday
2022-01-01,19:00:00,Ottawa Senators,0,Toronto Maple Leafs,6,,989.0,2:22,,Saturday
2022-01-02,19:00:00,Calgary Flames,5,Chicago Blackhawks,1,,17454.0,2:21,,Sunday
2022-01-02,15:00:00,Anaheim Ducks,2,Colorado Avalanche,4,,17305.0,2:26,,Sunday
2022-01-02,13:00:00,Boston Bruins,5,Detroit Red Wings,1,,17973.0,2:29,,Sunday
2022-01-02,12:30:00,Tampa Bay Lightning,0,New York Rangers,4,,16885.0,2:29,,Sunday
2022-01-02,13:00:00,San Jose Sharks,5,Pittsburgh Penguins,8,,18066.0,2:27,,Sunday
2022-01-02,16:00:00,Winnipeg Jets,5,Vegas Golden Knights,4,OT,17888.0,2:31,,Sunday
2022-01-02,15:00:00,New Jersey Devils,4,Washington Capitals,3,OT,18573.0,2:36,,Sunday
2022-01-03,19:00:00,Edmonton Oilers,1,New York Rangers,4,,16979.0,2:24,,Monday
2022-01-04,22:00:00,Philadelphia Flyers,1,Anaheim Ducks,4,,11375.0,2:37,,Tuesday
2022-01-04,21:00:00,Winnipeg Jets,3,Arizona Coyotes,1,,8173.0,2:18,,Tuesday
2022-01-04,19:00:00,New Jersey Devils,3,Boston Bruins,5,,17850.0,2:38,,Tuesday
2022-01-04,19:00:00,Tampa Bay Lightning,7,Columbus Blue Jackets,2,,14816.0,2:25,,Tuesday
2022-01-04,20:30:00,Colorado Avalanche,4,Chicago Blackhawks,3,OT,16784.0,2:35,,Tuesday
2022-01-04,19:30:00,San Jose Sharks,2,Detroit Red Wings,6,,14524.0,2:37,,Tuesday
2022-01-04,19:00:00,Calgary Flames,2,Florida Panthers,6,,13164.0,2:29,,Tuesday
2022-01-04,22:00:00,Nashville Predators,3,Vegas Golden Knights,2,,17804.0,2:40,,Tuesday
2022-01-05,19:30:00,St. Louis Blues,3,Pittsburgh Penguins,5,,17921.0,2:33,,Wednesday
2022-01-05,19:00:00,Edmonton Oilers,2,Toronto Maple Leafs,4,,,2:26,,Wednesday
2022-01-06,21:00:00,Chicago Blackhawks,4,Arizona Coyotes,6,,11632.0,2:33,,Thursday
2022-01-06,19:00:00,Minnesota Wild,3,Boston Bruins,2,,17850.0,2:40,,Thursday
2022-01-06,19:00:00,San Jose Sharks,3,Buffalo Sabres,2,,8117.0,2:22,,Thursday
