Date,Time,Visitor,G_Visitor,Home,G_Home,OT_SO,Attendance,LOG,Notes,Day
2021-02-25,19:00:00,New Jersey Devils,4,Buffalo Sabres,3,OT,,2:22,,Thursday
2021-02-25,19:00:00,Chicago Blackhawks,2,Columbus Blue Jackets,0,,,2:14,,Thursday
2021-02-25,19:30:00,Nashville Predators,2,Detroit Red Wings,5,,,2:23,,Thursday
2021-02-25,19:00:00,Dallas Stars,2,Florida Panthers,3,,3844.0,2:28,,Thursday
2021-02-25,19:00:00,Boston Bruins,2,New York Islanders,7,,,2:24,,Thursday
2021-02-25,19:00:00,Calgary Flames,1,Ottawa Senators,6,,,2:19,,Thursday
2021-02-25,19:00:00,Carolina Hurricanes,1,Tampa Bay Lightning,3,,536.0,2:31,,Thursday
2021-02-25,22:00:00,Edmonton Oilers,3,Vancouver Canucks,0,,,2:19,,Thursday
2021-02-25,20:00:00,Montreal Canadiens,3,Winnipeg Jets,6,,,2:22,,Thursday
2021-02-25,19:00:00,Pittsburgh Penguins,2,Washington Capitals,5,,,2:25,,Thursday
2021-02-26,21:00:00,Colorado Avalanche,3,Arizona Coyotes,2,,2495.0,2:28,,Friday
2021-02-26,20:00:00,Los Angeles Kings,1,Minnesota Wild,3,,,2:22,,Friday
2021-02-26,19:00:00,Boston Bruins,2,New York Rangers,6,,1800.0,2:33,,Friday
2021-02-27,22:00:00,Vegas Golden Knights,3,Anaheim Ducks,2,OT,,2:33,,Saturday
2021-02-27,21:00:00,Colorado Avalanche,6,Arizona Coyotes,2,,3224.0,2:23,,Saturday
2021-02-27,13:00:00,Philadelphia Flyers,3,Buffalo Sabres,0,,,2:23,,Saturday
2021-02-27,20:00:00,Detroit Red Wings,5,Chicago Blackhawks,3,,,2:17,,Saturday
2021-02-27,19:00:00,Toronto Maple Leafs,4,Edmonton Oilers,0,,,2:22,,Saturday
2021-02-27,19:00:00,Carolina Hurricanes,4,Florida Panthers,3,SO,4281.0,2:53,,Saturday
2021-02-27,20:00:00,Los Angeles Kings,3,Minnesota Wild,4,OT,,2:37,,Saturday
2021-02-27,13:00:00,Washington Capitals,5,New Jersey Devils,2,,,2:27,,Saturday
2021-02-27,15:00:00,Columbus Blue Jackets,1,Nashville Predators,2,,,2:24,,Saturday
2021-02-27,19:00:00,Pittsburgh Penguins,4,New York Islanders,3,OT,,2:30,,Saturday
2021-02-27,13:00:00,Calgary Flames,6,Ottawa Senators,3,,,2:32,,Saturday
2021-02-27,22:30:00,St. Louis Blues,7,San Jose Sharks,6,,,2:34,,Saturday
2021-02-27,19:00:00,Dallas Stars,0,Tampa Bay Lightning,5,,537.0,2:18,,Saturday
2021-02-27,22:00:00,Montreal Canadiens,1,Winnipeg Jets,2,OT,,2:27,,Saturday
2021-02-28,15:00:00,Philadelphia Flyers,3,Buffalo Sabres,0,,,2:13,,Sunday
2021-02-28,19:00:00,Detroit Red Wings,2,Chicago Blackhawks,7,,,2:25,,Sunday
2021-02-28,15:00:00,Washington Capitals,3,New Jersey Devils,2,,,2:25,,Sunday
2021-02-28,15:00:00,Columbus Blue Jackets,1,Nashville Predators,3,,,2:25,,Sunday
2021-02-28,17:00:00,Pittsburgh Penguins,0,New York Islanders,2,,,2:22,,Sunday
2021-02-28,12:00:00,Boston Bruins,4,New York Rangers,1,,1800.0,2:24,,Sunday
2021-03-01,22:00:00,St. Louis Blues,5,Anaheim Ducks,4,,,2:29,,Monday
2021-03-01,22:00:00,Toronto Maple Leafs,3,Edmonton Oilers,0,,,2:23,,Monday
2021-03-01,19:00:00,Carolina Hurricanes,3,Florida Panthers,2,OT,3817.0,2:30,,Monday
2021-03-01,19:00:00,Calgary Flames,1,Ottawa Senators,5,,,2:25,,Monday
2021-03-01,22:30:00,Colorado Avalanche,2,San Jose Sharks,6,,,2:22,,Monday
2021-03-01,22:00:00,Minnesota Wild,4,Vegas Golden Knights,5,OT,2605.0,2:31,,Monday
2021-03-01,20:00:00,Vancouver Canucks,4,Winnipeg Jets,0,,,2:20,,Monday
2021-03-02,19:00:00,Detroit Red Wings,1,Columbus Blue Jackets,4,,1953.0,2:23,,Tuesday
2021-03-02,20:30:00,Tampa Bay Lightning,2,Dallas Stars,0,,4067.0,2:24,,Tuesday
2021-03-02,19:00:00,Ottawa Senators,1,Montreal Canadiens,3,,,2:25,,Tuesday
2021-03-02,19:00:00,New York Islanders,2,New Jersey Devils,1,,1800.0,2:27,,Tuesday
2021-03-02,20:00:00,Carolina Hurricanes,4,Nashville Predators,2,,,2:27,,Tuesday
2021-03-02,19:00:00,Buffalo Sabres,2,New York Rangers,3,,1800.0,2:18,,Tuesday
2021-03-02,19:00:00,Philadelphia Flyers,2,Pittsburgh Penguins,5,,2800.0,2:27,,Tuesday
2021-03-02,20:00:00,Vancouver Canucks,2,Winnipeg Jets,5,,,2:17,,Tuesday
2021-03-03,21:30:00,St. Louis Blues,3,Anaheim Ducks,2,,,2:28,,Wednesday
2021-03-03,19:00:00,Washington Capitals,2,Boston Bruins,1,SO,,2:48,,Wednesday
2021-03-03,20:00:00,Toronto Maple Leafs,6,Edmonton Oilers,1,,,2:22,,Wednesday
2021-03-03,22:00:00,Arizona Coyotes,3,Los Angeles Kings,2,,,2:20,,Wednesday
2021-03-03,22:30:00,Colorado Avalanche,4,San Jose Sharks,0,,,2:25,,Wednesday
2021-03-03,22:00:00,Minnesota Wild,1,Vegas Golden Knights,5,,2610.0,2:25,,Wednesday
2021-03-04,19:00:00,Detroit Red Wings,2,Carolina Hurricanes,5,,2924.0,2:30,,Thursday
2021-03-04,21:00:00,Ottawa Senators,3,Calgary Flames,7,,,2:27,,Thursday
2021-03-04,20:00:00,Tampa Bay Lightning,3,Chicago Blackhawks,2,OT,,2:30,,Thursday
2021-03-04,20:30:00,Columbus Blue Jackets,3,Dallas Stars,2,,4112.0,2:18,,Thursday
2021-03-04,19:00:00,Winnipeg Jets,4,Montreal Canadiens,3,OT,,2:22,,Thursday
2021-03-04,19:00:00,New York Rangers,6,New Jersey Devils,1,,,2:27,,Thursday
2021-03-04,20:00:00,Florida Panthers,5,Nashville Predators,4,,,2:36,,Thursday
2021-03-04,19:00:00,Buffalo Sabres,2,New York Islanders,5,,,2:17,,Thursday
2021-03-04,19:00:00,Philadelphia Flyers,4,Pittsburgh Penguins,3,,2800.0,2:25,,Thursday
2021-03-04,22:00:00,Toronto Maple Leafs,1,Vancouver Canucks,3,,,2:17,,Thursday
2021-03-05,21:00:00,Minnesota Wild,5,Arizona Coyotes,1,,2541.0,2:30,,Friday
2021-03-05,19:00:00,Washington Capitals,1,Boston Bruins,5,,,3:01,,Friday
2021-03-05,20:00:00,Tampa Bay Lightning,3,Chicago Blackhawks,4,SO,,2:37,,Friday
2021-03-05,21:00:00,Anaheim Ducks,2,Colorado Avalanche,3,OT,,2:32,,Friday
2021-03-05,21:00:00,St. Louis Blues,3,Los Angeles Kings,2,OT,,2:22,,Friday
2021-03-05,22:30:00,Vegas Golden Knights,5,San Jose Sharks,4,OT,,2:32,,Friday
2021-03-06,19:00:00,Minnesota Wild,2,Arizona Coyotes,5,,3141.0,2:33,,Saturday
2021-03-06,20:00:00,Anaheim Ducks,5,Colorado Avalanche,4,OT,,2:39,,Saturday
2021-03-06,20:00:00,Columbus Blue Jackets,0,Dallas Stars,5,,4203.0,2:25,,Saturday
2021-03-06,22:00:00,Calgary Flames,2,Edmonton Oilers,3,,,2:24,,Saturday
2021-03-06,21:00:00,St. Louis Blues,3,Los Angeles Kings,4,OT,,2:24,,Saturday
2021-03-06,19:00:00,Winnipeg Jets,1,Montreal Canadiens,7,,,2:18,,Saturday
2021-03-06,13:00:00,New York Rangers,6,New Jersey Devils,3,,1800.0,2:23,,Saturday
2021-03-06,14:00:00,Florida Panthers,6,Nashville Predators,2,,,2:30,,Saturday
2021-03-06,13:00:00,Buffalo Sabres,2,New York Islanders,5,,,2:16,,Saturday
2021-03-06,13:00:00,Philadelphia Flyers,3,Pittsburgh Penguins,4,,2800.0,2:30,,Saturday
2021-03-06,22:30:00,Vegas Golden Knights,4,San Jose Sharks,0,,,2:15,,Saturday
2021-03-06,19:00:00,Toronto Maple Leafs,2,Vancouver Canucks,4,,,2:30,,Saturday
2021-03-07,17:00:00,New Jersey Devils,1,Boston Bruins,0,,,2:25,,Sunday
2021-03-07,17:00:00,Florida Panthers,2,Carolina Hurricanes,4,,2924.0,2:49,,Sunday
2021-03-07,21:30:00,Ottawa Senators,4,Calgary Flames,3,SO,,2:42,,Sunday
2021-03-07,14:30:00,Tampa Bay Lightning,6,Chicago Blackhawks,3,,,2:27,,Sunday
2021-03-07,20:00:00,Nashville Predators,4,Dallas Stars,3,SO,3976.0,2:44,,Sunday
2021-03-07,12:00:00,Buffalo Sabres,2,New York Islanders,5,,,2:20,,Sunday
2021-03-07,19:00:00,Washington Capitals,3,Philadelphia Flyers,1,,3023.0,2:23,,Sunday
2021-03-07,19:30:00,New York Rangers,1,Pittsburgh Penguins,5,,2800.0,2:26,,Sunday
2021-03-08,22:00:00,Los Angeles Kings,5,Anaheim Ducks,6,OT,,2:27,,Monday
2021-03-08,21:00:00,Arizona Coyotes,3,Colorado Avalanche,2,,,2:29,,Monday
2021-03-08,21:00:00,Ottawa Senators,2,Edmonton Oilers,3,,,2:23,,Monday
2021-03-08,20:00:00,Vegas Golden Knights,0,Minnesota Wild,2,,,2:22,,Monday
2021-03-08,21:00:00,St. Louis Blues,2,San Jose Sharks,3,OT,,2:30,,Monday
2021-03-08,22:00:00,Montreal Canadiens,1,Vancouver Canucks,2,SO,,2:33,,Monday
2021-03-09,19:00:00,Nashville Predators,2,Carolina Hurricanes,3,OT,2924.0,2:45,,Tuesday
2021-03-09,19:00:00,Florida Panthers,4,Columbus Blue Jackets,2,,3448.0,2:23,,Tuesday
2021-03-09,20:30:00,Chicago Blackhawks,1,Dallas Stars,6,,4211.0,2:20,,Tuesday
2021-03-09,19:30:00,Tampa Bay Lightning,4,Detroit Red Wings,3,OT,,2:32,,Tuesday
2021-03-09,19:00:00,Boston Bruins,1,New York Islanders,2,SO,,2:32,,Tuesday
2021-03-09,19:00:00,Buffalo Sabres,4,Philadelphia Flyers,5,SO,2838.0,2:34,,Tuesday
2021-03-09,18:00:00,New York Rangers,2,Pittsburgh Penguins,4,,2800.0,2:28,,Tuesday
2021-03-09,19:00:00,Winnipeg Jets,4,Toronto Maple Leafs,3,,,2:16,,Tuesday
2021-03-09,19:00:00,New Jersey Devils,4,Washington Capitals,5,OT,,2:35,,Tuesday
2021-03-10,21:30:00,Los Angeles Kings,5,Anaheim Ducks,1,,,2:21,,Wednesday
2021-03-10,21:00:00,Arizona Coyotes,1,Colorado Avalanche,2,OT,,2:35,,Wednesday
2021-03-10,20:00:00,Ottawa Senators,1,Edmonton Oilers,7,,,2:27,,Wednesday
2021-03-10,19:00:00,Vegas Golden Knights,3,Minnesota Wild,4,,,2:26,,Wednesday
2021-03-10,23:00:00,Montreal Canadiens,5,Vancouver Canucks,1,,,2:27,,Wednesday
2021-03-11,19:00:00,New York Rangers,0,Boston Bruins,4,,,2:22,,Thursday
2021-03-11,19:00:00,Pittsburgh Penguins,5,Buffalo Sabres,2,,,2:22,,Thursday
2021-03-11,19:00:00,Nashville Predators,1,Carolina Hurricanes,5,,2924.0,2:23,,Thursday
2021-03-11,19:00:00,Florida Panthers,5,Columbus Blue Jackets,4,OT,3739.0,2:26,,Thursday
2021-03-11,21:00:00,Montreal Canadiens,1,Calgary Flames,2,,,2:22,,Thursday
2021-03-11,20:30:00,Chicago Blackhawks,4,Dallas Stars,2,,4213.0,2:23,,Thursday
2021-03-11,19:30:00,Tampa Bay Lightning,4,Detroit Red Wings,6,,,2:41,,Thursday
2021-03-11,19:00:00,New Jersey Devils,3,New York Islanders,5,,1000.0,2:23,,Thursday
2021-03-11,19:00:00,Washington Capitals,5,Philadelphia Flyers,3,,2807.0,2:32,,Thursday
2021-03-11,19:00:00,Winnipeg Jets,3,Toronto Maple Leafs,4,OT,,2:27,,Thursday
2021-03-12,22:00:00,San Jose Sharks,6,Anaheim Ducks,0,,,2:24,,Friday
2021-03-12,21:00:00,Los Angeles Kings,0,Colorado Avalanche,2,,,2:29,,Friday
2021-03-12,21:00:00,Ottawa Senators,2,Edmonton Oilers,6,,,2:24,,Friday
2021-03-12,20:00:00,Arizona Coyotes,0,Minnesota Wild,4,,,2:22,,Friday
2021-03-12,20:00:00,Vegas Golden Knights,5,St. Louis Blues,4,OT,,2:36,,Friday
2021-03-13,22:00:00,San Jose Sharks,3,Anaheim Ducks,1,,,2:25,,Saturday
2021-03-13,13:00:00,New York Rangers,4,Boston Bruins,0,,,2:32,,Saturday
2021-03-13,19:00:00,Pittsburgh Penguins,3,Buffalo Sabres,0,,,2:22,,Saturday
2021-03-13,17:00:00,Dallas Stars,3,Columbus Blue Jackets,4,OT,4160.0,2:27,,Saturday
2021-03-13,19:00:00,Montreal Canadiens,1,Calgary Flames,3,,,2:25,,Saturday
2021-03-13,19:00:00,Chicago Blackhawks,2,Florida Panthers,4,,4721.0,2:26,,Saturday
2021-03-13,19:00:00,New York Islanders,3,New Jersey Devils,2,,1800.0,2:17,,Saturday
2021-03-13,19:00:00,Washington Capitals,5,Philadelphia Flyers,4,,3083.0,2:19,,Saturday
2021-03-13,20:00:00,Vegas Golden Knights,5,St. Louis Blues,1,,,2:27,,Saturday
2021-03-13,19:00:00,Nashville Predators,3,Tampa Bay Lightning,6,,3800.0,2:24,,Saturday
2021-03-13,19:00:00,Winnipeg Jets,5,Toronto Maple Leafs,2,,,2:29,,Saturday
2021-03-13,22:00:00,Edmonton Oilers,1,Vancouver Canucks,2,,,2:26,,Saturday
2021-03-14,17:00:00,Dallas Stars,2,Columbus Blue Jackets,1,SO,3992.0,2:32,,Sunday
2021-03-14,17:30:00,Los Angeles Kings,1,Colorado Avalanche,4,,,2:19,,Sunday
2021-03-14,17:00:00,Carolina Hurricanes,2,Detroit Red Wings,1,,,2:23,,Sunday
2021-03-14,14:00:00,Arizona Coyotes,1,Minnesota Wild,4,,,2:24,,Sunday
2021-03-14,17:00:00,New York Islanders,3,New Jersey Devils,2,SO,1800.0,2:48,,Sunday
2021-03-14,19:00:00,Toronto Maple Leafs,3,Ottawa Senators,4,,,2:23,,Sunday
2021-03-15,19:00:00,Washington Capitals,6,Buffalo Sabres,0,,,2:18,,Monday
2021-03-15,21:00:00,Edmonton Oilers,3,Calgary Flames,4,,,2:22,,Monday
2021-03-15,19:00:00,Chicago Blackhawks,3,Florida Panthers,6,,4512.0,2:32,,Monday
2021-03-15,19:00:00,Philadelphia Flyers,5,New York Rangers,4,OT,1639.0,2:40,,Monday
2021-03-15,19:00:00,Vancouver Canucks,3,Ottawa Senators,2,OT,,2:37,,Monday
2021-03-15,19:00:00,Boston Bruins,1,Pittsburgh Penguins,4,,2800.0,2:28,,Monday
2021-03-15,16:00:00,Nashville Predators,4,Tampa Bay Lightning,1,,3800.0,2:28,,Monday
2021-03-15,22:00:00,San Jose Sharks,1,Vegas Golden Knights,2,,3473.0,2:43,,Monday
2021-03-15,20:00:00,Montreal Canadiens,4,Winnipeg Jets,2,,,2:30,,Monday
2021-03-16,21:00:00,Anaheim Ducks,4,Colorado Avalanche,8,,,2:34,,Tuesday
2021-03-16,20:30:00,Tampa Bay Lightning,4,Dallas Stars,3,SO,4057.0,2:43,,Tuesday
2021-03-16,19:30:00,Carolina Hurricanes,2,Detroit Red Wings,4,,,2:28,,Tuesday
2021-03-16,20:00:00,Arizona Coyotes,0,Minnesota Wild,3,,,2:23,,Tuesday
2021-03-16,19:00:00,Buffalo Sabres,2,New Jersey Devils,3,,1800.0,2:27,,Tuesday
2021-03-16,19:00:00,Boston Bruins,2,Pittsburgh Penguins,1,,2800.0,2:30,,Tuesday
2021-03-16,19:00:00,New York Islanders,1,Washington Capitals,3,,,2:21,,Tuesday
2021-03-17,22:00:00,Edmonton Oilers,7,Calgary Flames,3,,,2:23,,Wednesday
2021-03-17,22:00:00,St. Louis Blues,1,Los Angeles Kings,4,,,2:24,,Wednesday
2021-03-17,19:30:00,Philadelphia Flyers,0,New York Rangers,9,,1723.0,2:26,,Wednesday
2021-03-17,19:00:00,Vancouver Canucks,3,Ottawa Senators,2,SO,,2:34,,Wednesday
2021-03-17,22:00:00,San Jose Sharks,4,Vegas Golden Knights,5,,3473.0,2:32,,Wednesday
2021-03-17,21:00:00,Montreal Canadiens,3,Winnipeg Jets,4,OT,,2:22,,Wednesday
2021-03-18,22:00:00,Arizona Coyotes,2,Anaheim Ducks,3,OT,,2:28,,Thursday
2021-03-18,19:00:00,Boston Bruins,4,Buffalo Sabres,1,,,2:25,,Thursday
2021-03-18,19:00:00,Columbus Blue Jackets,3,Carolina Hurricanes,2,OT,2924.0,2:31,,Thursday
2021-03-18,21:00:00,Minnesota Wild,1,Colorado Avalanche,5,,,2:31,,Thursday
2021-03-18,19:30:00,Dallas Stars,2,Detroit Red Wings,3,,,2:27,,Thursday
2021-03-18,21:00:00,Winnipeg Jets,1,Edmonton Oilers,2,,,2:25,,Thursday
2021-03-18,19:00:00,Nashville Predators,2,Florida Panthers,1,,4559.0,2:30,,Thursday
2021-03-18,19:00:00,Pittsburgh Penguins,2,New Jersey Devils,3,,1800.0,2:33,,Thursday
2021-03-18,19:00:00,Philadelphia Flyers,4,New York Islanders,3,,1400.0,2:28,,Thursday
2021-03-18,19:00:00,Chicago Blackhawks,2,Tampa Bay Lightning,4,,3800.0,2:22,,Thursday
2021-03-19,22:00:00,Vegas Golden Knights,4,Los Angeles Kings,2,,,2:29,,Friday
2021-03-19,19:00:00,Vancouver Canucks,3,Montreal Canadiens,2,OT,,2:28,,Friday
2021-03-19,21:00:00,St. Louis Blues,2,San Jose Sharks,1,SO,,2:41,,Friday
2021-03-19,19:00:00,Calgary Flames,4,Toronto Maple Leafs,3,,,2:25,,Friday
2021-03-19,19:00:00,New York Rangers,1,Washington Capitals,2,,,2:20,,Friday
2021-03-20,20:00:00,Arizona Coyotes,5,Anaheim Ducks,1,,,2:24,,Saturday
2021-03-20,19:00:00,Columbus Blue Jackets,3,Carolina Hurricanes,2,SO,2924.0,2:39,,Saturday
2021-03-20,15:00:00,Minnesota Wild,0,Colorado Avalanche,6,,,2:31,,Saturday
2021-03-20,19:00:00,Dallas Stars,3,Detroit Red Wings,0,,,2:20,,Saturday
2021-03-20,22:00:00,Winnipeg Jets,2,Edmonton Oilers,4,,,2:22,,Saturday
2021-03-20,14:00:00,Nashville Predators,0,Florida Panthers,2,,4358.0,2:22,,Saturday
2021-03-20,19:00:00,Vancouver Canucks,4,Montreal Canadiens,5,SO,,2:36,,Saturday
2021-03-20,13:00:00,Pittsburgh Penguins,3,New Jersey Devils,1,,1800.0,2:22,,Saturday
2021-03-20,19:00:00,Philadelphia Flyers,1,New York Islanders,6,,1400.0,2:18,,Saturday
2021-03-20,21:00:00,St. Louis Blues,5,San Jose Sharks,2,,,2:25,,Saturday
2021-03-20,16:00:00,Chicago Blackhawks,1,Tampa Bay Lightning,4,,3800.0,2:20,,Saturday
2021-03-20,19:00:00,Calgary Flames,0,Toronto Maple Leafs,2,,,2:25,,Saturday
2021-03-20,19:00:00,New York Rangers,3,Washington Capitals,1,,,2:28,,Saturday
2021-03-21,20:30:00,Nashville Predators,4,Dallas Stars,3,SO,4011.0,2:48,,Sunday
2021-03-21,18:00:00,Vegas Golden Knights,1,Los Angeles Kings,3,,,2:29,,Sunday
2021-03-21,13:00:00,New Jersey Devils,2,Pittsburgh Penguins,1,OT,2800.0,2:21,,Sunday
2021-03-21,16:00:00,Florida Panthers,3,Tampa Bay Lightning,5,,3800.0,2:36,,Sunday
2021-03-22,22:00:00,Colorado Avalanche,5,Arizona Coyotes,1,,2593.0,2:22,,Monday
2021-03-22,19:00:00,Carolina Hurricanes,3,Columbus Blue Jackets,0,,3829.0,2:17,,Monday
2021-03-22,19:30:00,Anaheim Ducks,1,Minnesota Wild,2,,,2:23,,Monday
2021-03-22,19:00:00,Buffalo Sabres,3,New York Rangers,5,,1800.0,2:24,,Monday
2021-03-22,19:00:00,Calgary Flames,1,Ottawa Senators,2,,,2:17,,Monday
2021-03-22,19:00:00,New York Islanders,2,Philadelphia Flyers,1,OT,2820.0,2:23,,Monday
2021-03-22,22:30:00,Los Angeles Kings,1,San Jose Sharks,2,,,2:22,,Monday
2021-03-22,22:00:00,Winnipeg Jets,4,Vancouver Canucks,0,,,2:18,,Monday
2021-03-22,22:00:00,St. Louis Blues,1,Vegas Golden Knights,5,,3750.0,2:22,,Monday
2021-03-23,22:00:00,Colorado Avalanche,4,Arizona Coyotes,5,SO,2539.0,2:41,,Tuesday
2021-03-23,20:00:00,Florida Panthers,2,Chicago Blackhawks,3,,,2:28,,Tuesday
2021-03-23,20:30:00,Tampa Bay Lightning,2,Dallas Stars,1,,4103.0,2:32,,Tuesday
2021-03-23,20:00:00,Detroit Red Wings,0,Nashville Predators,2,,,2:24,,Tuesday
2021-03-23,19:00:00,New Jersey Devils,4,Philadelphia Flyers,3,,2882.0,2:28,,Tuesday
2021-03-24,17:30:00,Anaheim Ducks,2,Minnesota Wild,3,,,2:29,,Wednesday
2021-03-24,17:00:00,Calgary Flames,1,Ottawa Senators,3,,,2:16,,Wednesday
2021-03-24,20:00:00,Buffalo Sabres,2,Pittsburgh Penguins,5,,2800.0,2:26,,Wednesday
2021-03-24,22:30:00,Los Angeles Kings,2,San Jose Sharks,4,,,2:24,,Wednesday
2021-03-24,22:30:00,Winnipeg Jets,5,Vancouver Canucks,1,,,2:24,,Wednesday
2021-03-25,19:00:00,New York Islanders,4,Boston Bruins,3,OT,2191.0,2:40,,Thursday
2021-03-25,19:00:00,Carolina Hurricanes,4,Columbus Blue Jackets,3,OT,4033.0,2:32,,Thursday
2021-03-25,20:00:00,Florida Panthers,0,Chicago Blackhawks,3,,,2:21,,Thursday
2021-03-25,21:00:00,Vegas Golden Knights,1,Colorado Avalanche,5,,,2:30,,Thursday
2021-03-25,20:30:00,Tampa Bay Lightning,3,Dallas Stars,4,,4187.0,2:34,,Thursday
2021-03-25,20:00:00,St. Louis Blues,0,Minnesota Wild,2,,,2:21,,Thursday
2021-03-25,20:00:00,Detroit Red Wings,1,Nashville Predators,7,,,2:28,,Thursday
2021-03-25,19:00:00,Toronto Maple Leafs,3,Ottawa Senators,2,OT,,2:41,,Thursday
2021-03-25,19:00:00,New York Rangers,8,Philadelphia Flyers,3,,2854.0,2:32,,Thursday
2021-03-25,19:00:00,Buffalo Sabres,0,Pittsburgh Penguins,4,,2800.0,2:25,,Thursday
2021-03-25,19:00:00,New Jersey Devils,3,Washington Capitals,4,,,2:31,,Thursday
2021-03-26,22:00:00,San Jose Sharks,2,Arizona Coyotes,5,,3007.0,2:23,,Friday
2021-03-26,22:00:00,Winnipeg Jets,3,Calgary Flames,2,,,2:24,,Friday
2021-03-26,20:00:00,Anaheim Ducks,4,St. Louis Blues,1,,,2:23,,Friday
2021-03-26,19:00:00,New Jersey Devils,0,Washington Capitals,4,,,2:25,,Friday
2021-03-27,22:00:00,San Jose Sharks,0,Arizona Coyotes,4,,3217.0,2:27,,Saturday
2021-03-27,13:00:00,Buffalo Sabres,2,Boston Bruins,3,,2191.0,2:28,,Saturday
2021-03-27,19:00:00,Tampa Bay Lightning,3,Carolina Hurricanes,4,,4433.0,2:31,,Saturday
2021-03-27,22:00:00,Winnipeg Jets,2,Calgary Flames,4,,,2:22,,Saturday
2021-03-27,20:00:00,Nashville Predators,3,Chicago Blackhawks,1,,,2:15,,Saturday
2021-03-27,15:00:00,Vegas Golden Knights,3,Colorado Avalanche,2,OT,,2:29,,Saturday
2021-03-27,20:00:00,Florida Panthers,4,Dallas Stars,3,OT,4209.0,2:44,,Saturday
2021-03-27,15:00:00,Columbus Blue Jackets,1,Detroit Red Wings,3,,,2:20,,Saturday
2021-03-27,13:00:00,New York Rangers,1,Philadelphia Flyers,2,,3069.0,2:24,,Saturday
2021-03-27,19:00:00,New York Islanders,3,Pittsburgh Penguins,6,,2800.0,2:23,,Saturday
2021-03-27,19:00:00,Edmonton Oilers,3,Toronto Maple Leafs,4,OT,,2:27,,Saturday
2021-03-28,17:30:00,New Jersey Devils,1,Boston Bruins,0,,2191.0,2:46,,Sunday
2021-03-28,20:00:00,Nashville Predators,3,Chicago Blackhawks,2,,,2:22,,Sunday
2021-03-28,18:00:00,Florida Panthers,4,Dallas Stars,1,,4026.0,2:35,,Sunday
2021-03-28,15:00:00,Columbus Blue Jackets,1,Detroit Red Wings,4,,,2:18,,Sunday
2021-03-28,17:00:00,Anaheim Ducks,3,St. Louis Blues,2,OT,,2:30,,Sunday
2021-03-28,12:00:00,New York Rangers,4,Washington Capitals,5,,,2:28,,Sunday
2021-03-29,19:00:00,Philadelphia Flyers,4,Buffalo Sabres,3,OT,,2:31,,Monday
2021-03-29,22:00:00,Winnipeg Jets,5,Calgary Flames,1,,,2:24,,Monday
2021-03-29,21:00:00,Anaheim Ducks,2,Colorado Avalanche,5,,,2:31,,Monday
2021-03-29,19:00:00,New York Islanders,1,Pittsburgh Penguins,2,,2800.0,2:26,,Monday
2021-03-29,22:30:00,Minnesota Wild,3,San Jose Sharks,4,SO,,2:37,,Monday
2021-03-29,19:00:00,Edmonton Oilers,3,Toronto Maple Leafs,2,OT,,2:24,,Monday
2021-03-29,22:00:00,Los Angeles Kings,1,Vegas Golden Knights,4,,3950.0,2:13,,Monday
2021-03-30,19:00:00,New Jersey Devils,4,Boston Bruins,5,SO,2191.0,2:50,,Tuesday
2021-03-30,19:30:00,Carolina Hurricanes,1,Chicago Blackhawks,2,,,2:25,,Tuesday
2021-03-30,19:00:00,Detroit Red Wings,1,Florida Panthers,4,,4321.0,2:23,,Tuesday
2021-03-30,19:00:00,Edmonton Oilers,0,Montreal Canadiens,4,,,2:29,,Tuesday
2021-03-30,20:00:00,Dallas Stars,2,Nashville Predators,3,OT,,2:26,,Tuesday
2021-03-30,19:00:00,Washington Capitals,2,New York Rangers,5,,1761.0,2:27,,Tuesday
2021-03-30,19:00:00,Columbus Blue Jackets,3,Tampa Bay Lightning,1,,3800.0,2:41,,Tuesday
2021-03-31,19:30:00,Philadelphia Flyers,1,Buffalo Sabres,6,,,2:21,,Wednesday
2021-03-31,21:30:00,Arizona Coyotes,3,Colorado Avalanche,9,,,2:34,,Wednesday
2021-03-31,22:30:00,Minnesota Wild,2,San Jose Sharks,4,,,2:28,,Wednesday
2021-03-31,22:00:00,Los Angeles Kings,4,Vegas Golden Knights,2,,3950.0,2:26,,Wednesday
2021-03-31,19:30:00,Toronto Maple Leafs,3,Winnipeg Jets,1,,,2:23,,Wednesday
2021-04-01,19:00:00,Pittsburgh Penguins,4,Boston Bruins,1,,2191.0,2:33,,Thursday
2021-04-01,19:00:00,New York Rangers,3,Buffalo Sabres,2,OT,,2:26,,Thursday
2021-04-01,20:00:00,Carolina Hurricanes,4,Chicago Blackhawks,3,,,2:31,,Thursday
2021-04-01,19:00:00,Detroit Red Wings,2,Florida Panthers,3,OT,4359.0,2:35,,Thursday
2021-04-01,20:00:00,Dallas Stars,4,Nashville Predators,1,,,2:24,,Thursday
2021-04-01,19:00:00,Washington Capitals,4,New York Islanders,8,,1400.0,2:33,,Thursday
2021-04-01,19:00:00,Montreal Canadiens,4,Ottawa Senators,1,,,2:22,,Thursday
2021-04-01,19:00:00,Columbus Blue Jackets,2,Tampa Bay Lightning,3,,3800.0,2:28,,Thursday
2021-04-01,22:30:00,Minnesota Wild,3,Vegas Golden Knights,2,SO,3950.0,2:36,,Thursday
2021-04-02,22:00:00,Arizona Coyotes,4,Anaheim Ducks,2,,,2:26,,Friday
