Date,Time,Visitor,G_Visitor,Home,G_Home,OT_SO,Attendance,LOG,Notes,Day
2013-01-24,19:30:00,Ottawa Senators,3,Florida Panthers,1,,15634,,,Thursday
2013-01-24,19:00:00,New York Rangers,1,Philadelphia Flyers,2,,19596,,,Thursday
2013-01-24,22:30:00,Phoenix Coyotes,3,San Jose Sharks,5,,17562,,,Thursday
2013-01-24,20:00:00,Nashville Predators,0,St. Louis Blues,3,,16047,,,Thursday
2013-01-24,19:00:00,New York Islanders,7,Toronto Maple Leafs,4,,19125,,,Thursday
2013-01-24,19:00:00,Montreal Canadiens,4,Washington Capitals,1,,18506,,,Thursday
2013-01-25,22:00:00,Vancouver Canucks,5,Anaheim Ducks,0,,17529,,,Friday
2013-01-25,19:00:00,New York Islanders,2,Boston Bruins,4,,17565,,,Friday
2013-01-25,19:00:00,Carolina Hurricanes,3,Buffalo Sabres,1,,18824,,,Friday
2013-01-25,19:30:00,Minnesota Wild,3,Detroit Red Wings,5,,20066,,,Friday
2013-01-25,19:00:00,Washington Capitals,2,New Jersey Devils,3,OT,17625,,,Friday
2013-01-25,19:30:00,Ottawa Senators,4,Tampa Bay Lightning,6,,19204,,,Friday
2013-01-25,20:00:00,Pittsburgh Penguins,2,Winnipeg Jets,4,,15004,,,Friday
2013-01-26,22:30:00,Nashville Predators,2,Anaheim Ducks,3,SO,17174,,,Saturday
2013-01-26,19:00:00,Chicago Blackhawks,3,Columbus Blue Jackets,2,,18381,,,Saturday
2013-01-26,22:00:00,Edmonton Oilers,3,Calgary Flames,4,,19289,,,Saturday
2013-01-26,20:00:00,St. Louis Blues,4,Dallas Stars,3,,17131,,,Saturday
2013-01-26,19:30:00,Philadelphia Flyers,7,Florida Panthers,1,,19311,,,Saturday
2013-01-26,19:00:00,Toronto Maple Leafs,2,New York Rangers,5,,17200,,,Saturday
2013-01-26,20:00:00,Los Angeles Kings,4,Phoenix Coyotes,2,,14780,,,Saturday
2013-01-26,16:00:00,Colorado Avalanche,0,San Jose Sharks,4,,17562,,,Saturday
2013-01-27,19:00:00,Detroit Red Wings,1,Chicago Blackhawks,2,OT,21607,,,Sunday
2013-01-27,18:00:00,New Jersey Devils,3,Montreal Canadiens,4,OT,21273,,,Sunday
2013-01-27,17:00:00,Pittsburgh Penguins,2,Ottawa Senators,1,SO,20081,,,Sunday
2013-01-27,20:00:00,Vancouver Canucks,1,San Jose Sharks,4,,17562,,,Sunday
2013-01-27,20:00:00,Minnesota Wild,4,St. Louis Blues,5,OT,18265,,,Sunday
2013-01-27,18:00:00,Philadelphia Flyers,1,Tampa Bay Lightning,5,,19204,,,Sunday
2013-01-27,20:00:00,New York Islanders,4,Winnipeg Jets,5,OT,15004,,,Sunday
2013-01-27,15:00:00,Buffalo Sabres,2,Washington Capitals,3,,18506,,,Sunday
2013-01-28,19:00:00,Boston Bruins,5,Carolina Hurricanes,3,,17190,,,Monday
2013-01-28,19:00:00,Dallas Stars,1,Columbus Blue Jackets,2,,10475,,,Monday
2013-01-28,21:30:00,Colorado Avalanche,1,Edmonton Oilers,4,,16839,,,Monday
2013-01-28,22:30:00,Vancouver Canucks,2,Los Angeles Kings,3,SO,18344,,,Monday
2013-01-28,21:00:00,Nashville Predators,0,Phoenix Coyotes,4,,8581,,,Monday
2013-01-29,19:00:00,New Jersey Devils,1,Boston Bruins,2,SO,17565,,,Tuesday
2013-01-29,19:00:00,Toronto Maple Leafs,4,Buffalo Sabres,3,OT,18801,,,Tuesday
2013-01-29,19:30:00,Dallas Stars,1,Detroit Red Wings,4,,20066,,,Tuesday
2013-01-29,20:00:00,Columbus Blue Jackets,2,Minnesota Wild,3,,17584,,,Tuesday
2013-01-29,19:30:00,Winnipeg Jets,3,Montreal Canadiens,4,,21273,,,Tuesday
2013-01-29,19:00:00,Philadelphia Flyers,1,New York Rangers,2,,17200,,,Tuesday
2013-01-29,19:30:00,Washington Capitals,2,Ottawa Senators,3,,19267,,,Tuesday
2013-01-29,19:30:00,New York Islanders,4,Pittsburgh Penguins,1,,18657,,,Tuesday
2013-01-29,22:30:00,Anaheim Ducks,2,San Jose Sharks,3,SO,17562,,,Tuesday
2013-01-29,19:30:00,Florida Panthers,2,Tampa Bay Lightning,5,,19204,,,Tuesday
2013-01-30,20:00:00,Chicago Blackhawks,2,Minnesota Wild,3,SO,18550,,,Wednesday
2013-01-30,19:00:00,Montreal Canadiens,1,Ottawa Senators,5,,19620,,,Wednesday
2013-01-30,21:30:00,Edmonton Oilers,2,Phoenix Coyotes,1,OT,12955,,,Wednesday
2013-01-30,22:00:00,Colorado Avalanche,0,Vancouver Canucks,3,,18910,,,Wednesday
2013-01-31,19:00:00,Buffalo Sabres,7,Boston Bruins,4,,17565,,,Thursday
2013-01-31,19:00:00,St. Louis Blues,4,Columbus Blue Jackets,1,,11155,,,Thursday
2013-01-31,21:00:00,Colorado Avalanche,6,Calgary Flames,3,,19289,,,Thursday
2013-01-31,19:30:00,Winnipeg Jets,3,Florida Panthers,6,,15731,,,Thursday
2013-01-31,22:30:00,Nashville Predators,2,Los Angeles Kings,1,SO,18118,,,Thursday
2013-01-31,19:00:00,New York Islanders,5,New Jersey Devils,4,OT,17625,,,Thursday
2013-01-31,19:00:00,Pittsburgh Penguins,3,New York Rangers,0,,17200,,,Thursday
2013-01-31,22:30:00,Edmonton Oilers,2,San Jose Sharks,3,SO,17562,,,Thursday
2013-01-31,19:00:00,Washington Capitals,2,Toronto Maple Leafs,3,,19374,,,Thursday
2013-02-01,22:00:00,Minnesota Wild,1,Anaheim Ducks,3,,13007,,,Friday
2013-02-01,19:00:00,Ottawa Senators,0,Carolina Hurricanes,1,,18680,,,Friday
2013-02-01,20:30:00,Phoenix Coyotes,3,Dallas Stars,4,SO,18101,,,Friday
2013-02-01,19:30:00,St. Louis Blues,3,Detroit Red Wings,5,,20066,,,Friday
2013-02-01,19:30:00,Winnipeg Jets,3,Tampa Bay Lightning,8,,19204,,,Friday
2013-02-01,22:00:00,Chicago Blackhawks,1,Vancouver Canucks,2,SO,18910,,,Friday
2013-02-01,19:00:00,Philadelphia Flyers,2,Washington Capitals,3,,18506,,,Friday
2013-02-02,22:00:00,Los Angeles Kings,4,Anaheim Ducks,7,,17436,,,Saturday
2013-02-02,19:00:00,Detroit Red Wings,2,Columbus Blue Jackets,4,,17612,,,Saturday
2013-02-02,22:00:00,Chicago Blackhawks,3,Calgary Flames,2,SO,19289,,,Saturday
2013-02-02,15:00:00,Edmonton Oilers,1,Colorado Avalanche,3,,16119,,,Saturday
2013-02-02,14:00:00,Buffalo Sabres,1,Montreal Canadiens,6,,21273,,,Saturday
2013-02-02,19:00:00,Carolina Hurricanes,3,Philadelphia Flyers,5,,19691,,,Saturday
2013-02-02,20:00:00,Dallas Stars,0,Phoenix Coyotes,2,,12151,,,Saturday
2013-02-02,13:00:00,New Jersey Devils,1,Pittsburgh Penguins,5,,18635,,,Saturday
2013-02-02,22:30:00,Nashville Predators,2,San Jose Sharks,1,SO,17562,,,Saturday
2013-02-02,19:00:00,New York Rangers,3,Tampa Bay Lightning,2,,19204,,,Saturday
2013-02-02,19:00:00,Boston Bruins,1,Toronto Maple Leafs,0,,19246,,,Saturday
2013-02-03,15:00:00,Florida Panthers,4,Buffalo Sabres,3,,18831,,,Sunday
2013-02-03,14:00:00,Ottawa Senators,1,Montreal Canadiens,2,,21273,,,Sunday
2013-02-03,15:00:00,New Jersey Devils,3,New York Islanders,0,,11558,,,Sunday
2013-02-03,12:30:00,Pittsburgh Penguins,6,Washington Capitals,3,,18506,,,Sunday
2013-02-04,22:00:00,San Jose Sharks,1,Anaheim Ducks,2,,14324,,,Monday
2013-02-04,21:00:00,Dallas Stars,3,Colorado Avalanche,2,,13441,,,Monday
2013-02-04,21:30:00,Vancouver Canucks,3,Edmonton Oilers,2,OT,16839,,,Monday
2013-02-04,21:00:00,Minnesota Wild,1,Phoenix Coyotes,2,,9508,,,Monday
2013-02-04,19:00:00,Carolina Hurricanes,4,Toronto Maple Leafs,1,,19072,,,Monday
2013-02-05,19:00:00,Los Angeles Kings,4,Columbus Blue Jackets,2,,11019,,,Tuesday
2013-02-05,19:30:00,Calgary Flames,4,Detroit Red Wings,1,,20066,,,Tuesday
2013-02-05,19:00:00,New York Rangers,1,New Jersey Devils,3,,17625,,,Tuesday
2013-02-05,19:00:00,Pittsburgh Penguins,4,New York Islanders,2,,11318,,,Tuesday
2013-02-05,19:30:00,Buffalo Sabres,3,Ottawa Senators,4,,18345,,,Tuesday
2013-02-05,19:30:00,Tampa Bay Lightning,1,Philadelphia Flyers,2,,19616,,,Tuesday
2013-02-05,22:30:00,Chicago Blackhawks,5,San Jose Sharks,3,,17562,,,Tuesday
2013-02-05,20:00:00,Nashville Predators,6,St. Louis Blues,1,,15206,,,Tuesday
2013-02-05,20:00:00,Florida Panthers,2,Winnipeg Jets,3,OT,15004,,,Tuesday
2013-02-05,19:00:00,Toronto Maple Leafs,3,Washington Capitals,2,,18506,,,Tuesday
2013-02-06,21:30:00,Anaheim Ducks,3,Colorado Avalanche,0,,13776,,,Wednesday
2013-02-06,22:00:00,Dallas Stars,3,Edmonton Oilers,2,OT,16839,,,Wednesday
2013-02-06,19:30:00,Boston Bruins,2,Montreal Canadiens,1,,21273,,,Wednesday
2013-02-07,19:00:00,Montreal Canadiens,4,Buffalo Sabres,5,SO,18866,,,Thursday
2013-02-07,19:00:00,Calgary Flames,4,Columbus Blue Jackets,3,OT,10484,,,Thursday
2013-02-07,20:00:00,Vancouver Canucks,4,Minnesota Wild,1,,18352,,,Thursday
2013-02-07,19:00:00,Tampa Bay Lightning,2,New Jersey Devils,4,,14802,,,Thursday
2013-02-07,20:00:00,Los Angeles Kings,0,Nashville Predators,3,,17113,,,Thursday
2013-02-07,19:00:00,New York Islanders,1,New York Rangers,4,,17200,,,Thursday
2013-02-07,19:30:00,Carolina Hurricanes,3,Ottawa Senators,2,OT,17337,,,Thursday
2013-02-07,19:00:00,Florida Panthers,3,Philadelphia Flyers,2,SO,19616,,,Thursday
2013-02-07,21:00:00,Chicago Blackhawks,6,Phoenix Coyotes,2,,15096,,,Thursday
2013-02-07,19:00:00,Washington Capitals,2,Pittsburgh Penguins,5,,18650,,,Thursday
2013-02-07,20:00:00,Detroit Red Wings,5,St. Louis Blues,1,,17699,,,Thursday
2013-02-07,20:00:00,Toronto Maple Leafs,3,Winnipeg Jets,2,,15004,,,Thursday
2013-02-08,20:30:00,Anaheim Ducks,1,Dallas Stars,3,,18112,,,Friday
2013-02-09,14:00:00,Edmonton Oilers,1,Detroit Red Wings,2,,20066,,,Saturday
2013-02-09,20:00:00,Nashville Predators,1,Minnesota Wild,2,OT,18806,,,Saturday
2013-02-09,19:00:00,Toronto Maple Leafs,6,Montreal Canadiens,0,,21273,,,Saturday
2013-02-09,13:00:00,Pittsburgh Penguins,1,New Jersey Devils,3,,17625,,,Saturday
2013-02-09,19:00:00,Buffalo Sabres,3,New York Islanders,2,,12608,,,Saturday
2013-02-09,14:00:00,Winnipeg Jets,1,Ottawa Senators,0,,18594,,,Saturday
2013-02-09,13:00:00,Carolina Hurricanes,3,Philadelphia Flyers,4,OT,19691,,,Saturday
2013-02-09,16:00:00,Phoenix Coyotes,1,San Jose Sharks,0,SO,17562,,,Saturday
2013-02-09,20:00:00,Anaheim Ducks,6,St. Louis Blues,5,SO,18835,,,Saturday
2013-02-09,22:00:00,Calgary Flames,1,Vancouver Canucks,5,,18910,,,Saturday
2013-02-09,19:00:00,Florida Panthers,0,Washington Capitals,5,,18506,,,Saturday
2013-02-10,19:00:00,Boston Bruins,3,Buffalo Sabres,1,,18869,,,Sunday
2013-02-10,18:00:00,Edmonton Oilers,3,Columbus Blue Jackets,1,,14364,,,Sunday
2013-02-10,12:30:00,Los Angeles Kings,2,Detroit Red Wings,3,,20066,,,Sunday
2013-02-10,20:00:00,Chicago Blackhawks,3,Nashville Predators,0,,17113,,,Sunday
2013-02-10,19:30:00,Tampa Bay Lightning,1,New York Rangers,5,,17200,,,Sunday
2013-02-10,19:30:00,New Jersey Devils,3,Pittsburgh Penguins,1,,18658,,,Sunday
2013-02-11,19:00:00,San Jose Sharks,2,Columbus Blue Jackets,6,,10837,,,Monday
2013-02-11,21:00:00,Minnesota Wild,2,Calgary Flames,1,SO,19289,,,Monday
2013-02-11,21:00:00,Phoenix Coyotes,3,Colorado Avalanche,2,OT,14063,,,Monday
2013-02-11,19:00:00,Carolina Hurricanes,6,New York Islanders,4,,9622,,,Monday
2013-02-11,20:00:00,Los Angeles Kings,4,St. Louis Blues,1,,14498,,,Monday
2013-02-11,19:00:00,Philadelphia Flyers,2,Toronto Maple Leafs,5,,19253,,,Monday
2013-02-12,19:30:00,New York Rangers,4,Boston Bruins,3,SO,17565,,,Tuesday
2013-02-12,20:30:00,Anaheim Ducks,3,Chicago Blackhawks,2,SO,21188,,,Tuesday
2013-02-12,21:30:00,Dallas Stars,4,Edmonton Oilers,1,,16839,,,Tuesday
2013-02-12,19:30:00,Washington Capitals,6,Florida Panthers,5,OT,15340,,,Tuesday
2013-02-12,19:00:00,Carolina Hurricanes,4,New Jersey Devils,2,,17625,,,Tuesday
2013-02-12,20:00:00,San Jose Sharks,0,Nashville Predators,1,OT,17113,,,Tuesday
2013-02-12,19:30:00,Buffalo Sabres,0,Ottawa Senators,2,,18429,,,Tuesday
2013-02-12,19:30:00,Montreal Canadiens,4,Tampa Bay Lightning,3,SO,19204,,,Tuesday
2013-02-12,22:00:00,Minnesota Wild,1,Vancouver Canucks,2,,18910,,,Tuesday
2013-02-12,20:00:00,Philadelphia Flyers,3,Winnipeg Jets,2,,15004,,,Tuesday
2013-02-13,21:30:00,Dallas Stars,4,Calgary Flames,7,,19289,,,Wednesday
2013-02-13,19:30:00,St. Louis Blues,4,Detroit Red Wings,3,OT,20066,,,Wednesday
2013-02-13,19:00:00,Ottawa Senators,2,Pittsburgh Penguins,4,,18637,,,Wednesday
2013-02-14,19:00:00,Toronto Maple Leafs,1,Carolina Hurricanes,3,,18680,,,Thursday
2013-02-14,19:30:00,Montreal Canadiens,1,Florida Panthers,0,OT,17021,,,Thursday
2013-02-14,20:00:00,Colorado Avalanche,4,Minnesota Wild,3,SO,18822,,,Thursday
2013-02-14,20:00:00,Phoenix Coyotes,0,Nashville Predators,3,,17113,,,Thursday
2013-02-14,19:00:00,New York Islanders,4,New York Rangers,3,SO,17200,,,Thursday
2013-02-14,19:30:00,Washington Capitals,4,Tampa Bay Lightning,3,,19204,,,Thursday
2013-02-15,19:00:00,Boston Bruins,2,Buffalo Sabres,4,,19070,,,Friday
2013-02-15,21:00:00,St. Louis Blues,5,Calgary Flames,2,,19289,,,Friday
2013-02-15,20:30:00,San Jose Sharks,1,Chicago Blackhawks,4,,21824,,,Friday
2013-02-15,19:30:00,Anaheim Ducks,5,Detroit Red Wings,2,,20066,,,Friday
2013-02-15,22:30:00,Columbus Blue Jackets,1,Los Angeles Kings,2,,18118,,,Friday
2013-02-15,19:00:00,Philadelphia Flyers,3,New Jersey Devils,5,,17625,,,Friday
2013-02-15,22:00:00,Dallas Stars,4,Vancouver Canucks,3,,18910,,,Friday
2013-02-15,19:00:00,Pittsburgh Penguins,3,Winnipeg Jets,1,,15004,,,Friday
2013-02-16,22:00:00,Colorado Avalanche,4,Edmonton Oilers,6,,16839,,,Saturday
2013-02-16,15:00:00,Tampa Bay Lightning,6,Florida Panthers,5,OT,17009,,,Saturday
2013-02-16,19:00:00,Philadelphia Flyers,1,Montreal Canadiens,4,,21273,,,Saturday
2013-02-16,20:00:00,Anaheim Ducks,3,Nashville Predators,2,SO,17322,,,Saturday
2013-02-16,19:00:00,New Jersey Devils,1,New York Islanders,5,,15488,,,Saturday
2013-02-16,20:00:00,Columbus Blue Jackets,3,Phoenix Coyotes,5,,15425,,,Saturday
2013-02-16,19:00:00,Ottawa Senators,0,Toronto Maple Leafs,3,,19537,,,Saturday
2013-02-17,12:30:00,Pittsburgh Penguins,4,Buffalo Sabres,3,,19070,,,Sunday
2013-02-17,15:30:00,Los Angeles Kings,2,Chicago Blackhawks,3,,21843,,,Sunday
2013-02-17,18:00:00,Calgary Flames,4,Dallas Stars,3,,17340,,,Sunday
2013-02-17,18:00:00,Detroit Red Wings,2,Minnesota Wild,3,,19117,,,Sunday
2013-02-17,18:00:00,Washington Capitals,1,New York Rangers,2,,17200,,,Sunday
2013-02-17,21:00:00,St. Louis Blues,4,Vancouver Canucks,3,SO,18910,,,Sunday
2013-02-17,18:00:00,Boston Bruins,3,Winnipeg Jets,2,,15004,,,Sunday
2013-02-18,22:00:00,Columbus Blue Jackets,2,Anaheim Ducks,3,,14713,,,Monday
2013-02-18,15:00:00,Nashville Predators,5,Colorado Avalanche,6,,15099,,,Monday
2013-02-18,19:30:00,Toronto Maple Leafs,3,Florida Panthers,0,,17177,,,Monday
2013-02-18,19:30:00,Carolina Hurricanes,0,Montreal Canadiens,3,,21273,,,Monday
2013-02-18,13:00:00,Ottawa Senators,2,New Jersey Devils,1,SO,17625,,,Monday
2013-02-18,13:00:00,Philadelphia Flyers,7,New York Islanders,0,,16170,,,Monday
2013-02-18,21:00:00,Calgary Flames,0,Phoenix Coyotes,4,,17208,,,Monday
2013-02-19,19:00:00,Winnipeg Jets,2,Buffalo Sabres,1,,19070,,,Tuesday
2013-02-19,20:30:00,Vancouver Canucks,3,Chicago Blackhawks,4,SO,21423,,,Tuesday
2013-02-19,22:00:00,Los Angeles Kings,3,Edmonton Oilers,1,,16839,,,Tuesday
2013-02-19,20:00:00,Detroit Red Wings,3,Nashville Predators,4,OT,17113,,,Tuesday
2013-02-19,19:00:00,Montreal Canadiens,3,New York Rangers,1,,17200,,,Tuesday
2013-02-19,19:30:00,New York Islanders,1,Ottawa Senators,3,,18595,,,Tuesday
2013-02-19,20:00:00,San Jose Sharks,2,St. Louis Blues,1,,16100,,,Tuesday
2013-02-19,19:30:00,Toronto Maple Leafs,2,Tampa Bay Lightning,4,,19204,,,Tuesday
2013-02-20,22:00:00,Los Angeles Kings,3,Calgary Flames,1,,19289,,,Wednesday
2013-02-20,22:00:00,St. Louis Blues,0,Colorado Avalanche,1,OT,14651,,,Wednesday
2013-02-20,19:30:00,Philadelphia Flyers,6,Pittsburgh Penguins,5,,18650,,,Wednesday
2013-02-21,19:00:00,Winnipeg Jets,4,Carolina Hurricanes,3,,18282,,,Thursday
2013-02-21,20:30:00,Vancouver Canucks,4,Dallas Stars,3,,17393,,,Thursday
2013-02-21,19:30:00,Columbus Blue Jackets,3,Detroit Red Wings,2,,20066,,,Thursday
2013-02-21,21:30:00,Minnesota Wild,3,Edmonton Oilers,1,,16839,,,Thursday
2013-02-21,19:30:00,New York Islanders,4,Montreal Canadiens,3,OT,21273,,,Thursday
2013-02-21,19:30:00,New York Rangers,2,Ottawa Senators,3,SO,19076,,,Thursday
2013-02-21,19:00:00,Florida Panthers,5,Philadelphia Flyers,2,,19605,,,Thursday
2013-02-21,19:30:00,Boston Bruins,4,Tampa Bay Lightning,2,,19204,,,Thursday
2013-02-21,19:00:00,Buffalo Sabres,1,Toronto Maple Leafs,3,,19473,,,Thursday
2013-02-21,19:00:00,New Jersey Devils,3,Washington Capitals,2,,18506,,,Thursday
2013-02-22,20:30:00,San Jose Sharks,1,Chicago Blackhawks,2,,21670,,,Friday
2013-02-22,20:00:00,Vancouver Canucks,1,Nashville Predators,0,,17113,,,Friday
2013-02-22,19:00:00,Florida Panthers,1,Pittsburgh Penguins,3,,18655,,,Friday
2013-02-23,19:00:00,New York Islanders,4,Buffalo Sabres,0,,19070,,,Saturday
2013-02-23,19:00:00,Tampa Bay Lightning,5,Carolina Hurricanes,2,,18680,,,Saturday
2013-02-23,22:00:00,Minnesota Wild,1,Calgary Flames,3,,19289,,,Saturday
2013-02-23,20:00:00,San Jose Sharks,1,Dallas Stars,3,,18584,,,Saturday
2013-02-23,19:00:00,Nashville Predators,0,Detroit Red Wings,4,,20066,,,Saturday
2013-02-23,15:30:00,Phoenix Coyotes,2,Edmonton Oilers,3,SO,16839,,,Saturday
2013-02-23,16:00:00,Colorado Avalanche,1,Los Angeles Kings,4,,18118,,,Saturday
2013-02-23,19:00:00,New York Rangers,0,Montreal Canadiens,3,,21273,,,Saturday
2013-02-23,19:00:00,Toronto Maple Leafs,2,Ottawa Senators,3,,19499,,,Saturday
2013-02-23,13:00:00,Winnipeg Jets,3,Philadelphia Flyers,5,,19933,,,Saturday
2013-02-23,20:00:00,Columbus Blue Jackets,1,St. Louis Blues,2,,19457,,,Saturday
2013-02-23,12:00:00,New Jersey Devils,1,Washington Capitals,5,,18506,,,Saturday
2013-02-24,20:00:00,Colorado Avalanche,3,Anaheim Ducks,4,OT,17174,,,Sunday
2013-02-24,20:00:00,Phoenix Coyotes,4,Calgary Flames,5,,19289,,,Sunday
2013-02-24,19:00:00,Columbus Blue Jackets,0,Chicago Blackhawks,1,,21580,,,Sunday
2013-02-24,17:00:00,Vancouver Canucks,3,Detroit Red Wings,8,,20066,,,Sunday
2013-02-24,15:00:00,Boston Bruins,4,Florida Panthers,1,,18108,,,Sunday
2013-02-24,17:00:00,Winnipeg Jets,4,New Jersey Devils,2,,17625,,,Sunday
2013-02-24,19:00:00,Carolina Hurricanes,4,New York Islanders,2,,10048,,,Sunday
2013-02-24,19:30:00,Tampa Bay Lightning,3,Pittsburgh Penguins,5,,18632,,,Sunday
2013-02-25,20:30:00,Edmonton Oilers,2,Chicago Blackhawks,3,OT,21127,,,Monday
2013-02-25,22:30:00,Anaheim Ducks,2,Los Angeles Kings,5,,18118,,,Monday
2013-02-25,20:00:00,Dallas Stars,4,Nashville Predators,5,OT,17113,,,Monday
2013-02-25,19:30:00,Montreal Canadiens,1,Ottawa Senators,2,SO,19218,,,Monday
2013-02-25,19:00:00,Toronto Maple Leafs,4,Philadelphia Flyers,2,,19645,,,Monday
2013-02-26,19:00:00,Dallas Stars,5,Columbus Blue Jackets,4,OT,11523,,,Tuesday
2013-02-26,19:30:00,Pittsburgh Penguins,4,Florida Panthers,6,,17378,,,Tuesday
2013-02-26,20:00:00,Calgary Flames,1,Minnesota Wild,2,OT,18703,,,Tuesday
2013-02-26,19:30:00,Boston Bruins,4,New York Islanders,1,,12788,,,Tuesday
2013-02-26,19:00:00,Winnipeg Jets,4,New York Rangers,3,,17200,,,Tuesday
2013-02-26,22:30:00,Colorado Avalanche,2,San Jose Sharks,3,SO,17562,,,Tuesday
2013-02-26,19:30:00,Buffalo Sabres,2,Tampa Bay Lightning,1,,19204,,,Tuesday
2013-02-26,22:00:00,Phoenix Coyotes,4,Vancouver Canucks,2,,18910,,,Tuesday
2013-02-26,19:00:00,Carolina Hurricanes,0,Washington Capitals,3,,18506,,,Tuesday
2013-02-27,22:00:00,Nashville Predators,1,Anaheim Ducks,5,,13630,,,Wednesday
2013-02-27,22:00:00,Detroit Red Wings,1,Los Angeles Kings,2,,18118,,,Wednesday
2013-02-27,19:30:00,Washington Capitals,1,Philadelphia Flyers,4,,19904,,,Wednesday
2013-02-27,19:30:00,Montreal Canadiens,5,Toronto Maple Leafs,2,,19625,,,Wednesday
2013-02-28,19:00:00,Ottawa Senators,1,Boston Bruins,2,OT,17565,,,Thursday
2013-02-28,19:00:00,Pittsburgh Penguins,1,Carolina Hurricanes,4,,18680,,,Thursday
2013-02-28,21:00:00,Calgary Flames,4,Colorado Avalanche,5,,15197,,,Thursday
2013-02-28,20:30:00,Edmonton Oilers,5,Dallas Stars,1,,17004,,,Thursday
